,File Name,Asset ID,Description,Abutment Material,Bridge Type,Decking Material,Fall Height (m),Has Pedestrian Railing,Length (m),length measure by staff,Structure Material,Structure Position,Width (m)
1628,IMG_1123.JPG,118254,"Trestle bridge, the first bridge crossed when entering Myra-Bellevue Provincial Park fron the West.",TBD,Truss,Timber,-1.0,TBD,240.0,True,Steel,,3.5
1629,AST_IM_20231130_084638.jpeg,118750,Outside of park boundary near trailhead. Steel structure supports. ,TBD,TBD,Timber,-1.0,TBD,7.0,True,Steel,,2.0
1630,AST_IM_20231130_084628.jpeg,118750,Outside of park boundary near trailhead. Steel structure supports. ,TBD,TBD,Timber,-1.0,TBD,7.0,True,Steel,,2.0
1631,AST_IM_20231130_084616.jpeg,118750,Outside of park boundary near trailhead. Steel structure supports. ,TBD,TBD,Timber,-1.0,TBD,7.0,True,Steel,,2.0
1632,AST_IM_20231130_084606.jpeg,118750,Outside of park boundary near trailhead. Steel structure supports. ,TBD,TBD,Timber,-1.0,TBD,7.0,True,Steel,,2.0
1633,AST_IM_20231130_084937.jpeg,118752,Bridge with steel cable railing ,TBD,TBD,TBD,-1.0,TBD,6.0,True,TBD,,0.0
1634,AST_IM_20231130_084953.jpeg,118752,Bridge with steel cable railing ,TBD,TBD,TBD,-1.0,TBD,6.0,True,TBD,,0.0
1635,AST_IM_20231130_085848.jpeg,118757,1st foot bridge over Ozalenka Creek to access Ozalenka Lake Trail,TBD,Beam,Timber,-1.0,No railings,3.0,True,Timber,,0.2
1636,AST_IM_20231207_144148.jpeg,118797,Trail bridge. Bikeable,Timber,Beam,Timber,-1.0,No railings,4.0,True,Timber,,0.5
1637,IMG_0391.jpg,118878,"6'  wide, 16' long, wood construction (2 pcs 8x8"" stringers, 4x4"" cross members @ 16"" oc, 2x4"" PT decking running lengthwise, PT railing)",,,Timber,-1.0,TBD,5.0,True,Timber,,2.0
1638,IMG_0389.jpg,118878,"6'  wide, 16' long, wood construction (2 pcs 8x8"" stringers, 4x4"" cross members @ 16"" oc, 2x4"" PT decking running lengthwise, PT railing)",,,Timber,-1.0,TBD,5.0,True,Timber,,2.0
1639,"Photo 2023-06-21, 11 15 24.jpg",118878,"6'  wide, 16' long, wood construction (2 pcs 8x8"" stringers, 4x4"" cross members @ 16"" oc, 2x4"" PT decking running lengthwise, PT railing)",,,Timber,-1.0,TBD,5.0,True,Timber,,2.0
1640,20231001_092922.jpg,118923,Hugo's Bridge (new in fall 2023),Concrete,Truss,Steel,-1.0,TBD,10.0,True,TBD,,2.0
1641,Bridge overview.jpg,119099,24ft long 3ft wide beam style pedestrian bridge installed on ground over a erroded creek. banks are unstable. temporary bridge,Steel,Beam,Timber,-1.0,TBD,7.4,True,Steel,,1.0
1642,view under bridge lookers left 3.JPG,119099,24ft long 3ft wide beam style pedestrian bridge installed on ground over a erroded creek. banks are unstable. temporary bridge,Steel,Beam,Timber,-1.0,TBD,7.4,True,Steel,,1.0
1643,view under bridge lookers right 3.JPG,119099,24ft long 3ft wide beam style pedestrian bridge installed on ground over a erroded creek. banks are unstable. temporary bridge,Steel,Beam,Timber,-1.0,TBD,7.4,True,Steel,,1.0
1644,MI_20240424_082404.jpg,119774,Cattle Guard on barb wire fence at top of Captain Nemo along KVR,Steel,Beam,Steel,-1.0,No railings,2.5,True,Steel,,1.5
1645,MI_20240425_084135.jpg,119811,dry  creek Lower Pink Hwy,Timber,Beam,Timber,-1.0,No railings,3.0,True,Timber,,1.5
1646,AST_IM_20240425_123827.jpeg,119844,Wooden bridge about 500m from upper parking lot along Ward 1. ,Timber,Beam,Timber,-1.0,No railings,4.0,True,Timber,,1.25
1647,AST_IM_20240425_132946.jpeg,119851,Bikeable bridge over creek,Timber,Beam,Timber,-1.0,No railings,7.0,True,Timber,,1.0
1648,MI_20240425_122643.jpg,119863,small bridge on currently dry stream crossing,Timber,Beam,Timber,-1.0,No railings,2.5,True,Timber,,1.5
1649,MI_20240425_122654.jpg,119863,small bridge on currently dry stream crossing,Timber,Beam,Timber,-1.0,No railings,2.5,True,Timber,,1.5
1650,MI_20240429_112556.jpg,119948,Mid Race Classic,Timber,Beam,Timber,-1.0,No railings,3.0,True,Timber,,1.5
1651,MI_20240429_112535.jpg,119948,Mid Race Classic,Timber,Beam,Timber,-1.0,No railings,3.0,True,Timber,,1.5
1652,MI_20240429_110859.jpg,119950,dry stream no bridge in place,TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1653,MI_20240429_110811.jpg,119950,dry stream no bridge in place,TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1654,MI_20240429_110825.jpg,119950,dry stream no bridge in place,TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1655,MI_20240429_110846.jpg,119950,dry stream no bridge in place,TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1656,MI_20240429_110836.jpg,119950,dry stream no bridge in place,TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1657,MI_20240430_114030.jpg,119973,Lost Lake at Priest Creek,Gabions,Beam,Timber,-1.0,TBD,3.5,True,Timber,,1.5
1658,MI_20240430_114111.jpg,119973,Lost Lake at Priest Creek,Gabions,Beam,Timber,-1.0,TBD,3.5,True,Timber,,1.5
1659,MI_20240430_114122.jpg,119973,Lost Lake at Priest Creek,Gabions,Beam,Timber,-1.0,TBD,3.5,True,Timber,,1.5
1660,MI_20240430_114050.jpg,119973,Lost Lake at Priest Creek,Gabions,Beam,Timber,-1.0,TBD,3.5,True,Timber,,1.5
1661,MI_20240430_114101.jpg,119973,Lost Lake at Priest Creek,Gabions,Beam,Timber,-1.0,TBD,3.5,True,Timber,,1.5
1662,AST_IM_20240424_134648.jpeg,119977,"Log stringer bridge across Sandner creek/ rope railing, built by BCWS crew",Timber,Beam,Timber,-1.0,TBD,15.0,True,Timber,,1.0
1663,AST_IM_20240524_110504.jpeg,120294,,Timber,Beam,Timber,0.0,No railings,6.0,True,Timber,,1.0
1664,AST_IM_20240524_113323.jpeg,120299,,Timber,Beam,Timber,0.2,TBD,15.0,True,Timber,,1.0
1665,AST_IM_20240607_110145.jpeg,120544,Bridge missing washed away,TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1666,AST_IM_20240607_110209.jpeg,120544,Bridge missing washed away,TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1667,AST_IM_20240607_110522.jpeg,120548,"Bridge in okay condition, no water flowing",TBD,TBD,TBD,-1.0,No railings,4.0,False,TBD,,0.0
1668,AST_IM_20240606_131618.jpeg,120686,15m trail bridge over beatrice creek ,Timber,Beam,Timber,-1.0,No railings,15.0,True,Timber,,0.75
1669,AST_IM_20240618_102456.jpeg,120706,Foot bridge on trail connecting DU to boat launch,TBD,TBD,Timber,-1.0,TBD,10.0,True,Steel,,1.75
1670,AST_IM_20240618_102502.jpeg,120706,Foot bridge on trail connecting DU to boat launch,TBD,TBD,Timber,-1.0,TBD,10.0,True,Steel,,1.75
1671,AST_IM_20240629_143609.jpeg,120999,"Horizontal planking over 4 4x8’s spanning the water channel, with railing.",,,Timber,-1.0,TBD,11.0,True,Timber,,0.9
1672,AST_IM_20240725_131243.jpeg,121354,Bridge over a small creek,TBD,TBD,TBD,-1.0,2 railings,7.0,False,TBD,,0.0
1673,Inspection_Report_121500.pdf,121500,Cedar 2m high x 7m long,Timber,Beam,Timber,2.0,TBD,7.0,True,Timber,,2.0
1674,AST_EX_20250707_111945.jpeg,121500,Cedar 2m high x 7m long,Timber,Beam,Timber,2.0,TBD,7.0,True,Timber,,2.0
1675,AST_IM_20240801_155319.jpeg,121500,Cedar 2m high x 7m long,Timber,Beam,Timber,2.0,TBD,7.0,True,Timber,,2.0
1676,Inspection_Report_121504.pdf,121504,"Cedar 12m , 3m high",Timber,Beam,Timber,4.0,TBD,12.0,True,Timber,,1.0
1677,AST_EX_20250707_094322.jpeg,121504,"Cedar 12m , 3m high",Timber,Beam,Timber,4.0,TBD,12.0,True,Timber,,1.0
1678,AST_EX_20241028_161021.jpeg,121504,"Cedar 12m , 3m high",Timber,Beam,Timber,4.0,TBD,12.0,True,Timber,,1.0
1679,AST_IM_20240801_152050.jpeg,121504,"Cedar 12m , 3m high",Timber,Beam,Timber,4.0,TBD,12.0,True,Timber,,1.0
1680,AST_IM_20240803_131252.jpeg,121520,Foot bridge ,TBD,Truss,Timber,-1.0,No railings,5.0,False,Timber,,0.0
1681,AST_IM_20240803_131307.jpeg,121520,Foot bridge ,TBD,Truss,Timber,-1.0,No railings,5.0,False,Timber,,0.0
1682,AST_IM_20240803_091351.jpeg,121595,"Over creek, 4 logs, 6m long",Timber,TBD,Timber,-1.0,No railings,6.0,True,Timber,,0.75
1683,Zig Zag bridge washout details.docx,121618,"Metal bridge before uphill to ramparts ponds, on large gabion baskets.",Gabions,Truss,Aluminum,1.0,,6.0,True,Aluminum,,1.0
1684,Channel view lower water.jpeg,121618,"Metal bridge before uphill to ramparts ponds, on large gabion baskets.",Gabions,Truss,Aluminum,1.0,,6.0,True,Aluminum,,1.0
1685,Bridge elfin side - high water.jpeg,121618,"Metal bridge before uphill to ramparts ponds, on large gabion baskets.",Gabions,Truss,Aluminum,1.0,,6.0,True,Aluminum,,1.0
1686,AST_IM_20240803_115627.jpeg,121618,"Metal bridge before uphill to ramparts ponds, on large gabion baskets.",Gabions,Truss,Aluminum,1.0,,6.0,True,Aluminum,,1.0
1687,AST_IM_20240803_115637.jpeg,121618,"Metal bridge before uphill to ramparts ponds, on large gabion baskets.",Gabions,Truss,Aluminum,1.0,,6.0,True,Aluminum,,1.0
1688,AST_IM_20240802_130705.jpeg,121649,,Timber,Beam,Timber,-1.0,No railings,6.0,True,Timber,,2.0
1689,AST_EX_20250808_082958.jpeg,121665,First bridge south of Mowich camp,TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1690,AST_IM_20240803_080826.jpeg,121665,First bridge south of Mowich camp,TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1691,Boardwalk to Tent Pad 3.jpg,121689,"8' treated wood stringers with repurposed 3""x8""x2' boards",,,Timber,-1.0,,3.0,True,Timber,,1.2
1692,Oliver_Trail_Bridge.jpg,121696,"Wood deck and stringers, 8m",,Beam,Timber,-1.0,,8.0,True,,,1.5
1693,AST_EX_20240814_123154.jpeg,121698,"Trail Bridge with hand rails, aluminum 'C' Channel beams on wood sills.",Timber,Beam,Timber,-1.0,TBD,6.0,True,Timber,,1.21
1694,AST_IM_20240815_124809.jpeg,121755,"2x6 decking
4x4 sills
10ft long",Timber,Beam,Timber,-1.0,No railings,3.0,True,Timber,,0.5
1695,AST_EX_20240817_151301.jpeg,121796,Kaslo Lk. Camp bridge to tenting area,TBD,Beam,Timber,-1.0,No railings,3.0,True,TBD,,1.0
1696,AST_IM_20240829_120123.jpeg,121930,Aluminum bridge on the Bill Fraser Trail,TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1697,AST_IM_20240829_120147.jpeg,121930,Aluminum bridge on the Bill Fraser Trail,TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1698,AST_IM_20240906_124329.jpeg,121990,Foot bridge ,TBD,TBD,TBD,-1.0,2 railings,6.0,False,TBD,,0.0
1699,AST_IM_20240907_123148.jpeg,121993,Roughly 7m long trail bridge on Dennison Lake Trail. Bridge has cribbing on either side and is constructed of 3 felled trees and decked with 2x6 lumber.,Gabions,Beam,Timber,-1.0,No railings,0.0,False,Timber,,0.0
1700,AST_IM_20240913_123852.jpeg,122034,"3 @ 4 x 10 joists, with 2x 6 decking, Gabian basket on both ends, rail on one side, length: 7 m x 4 ft",Gabions,Beam,Timber,-1.0,TBD,7.0,True,TBD,,1.3
1701,AST_IM_20240913_123829.jpeg,122034,"3 @ 4 x 10 joists, with 2x 6 decking, Gabian basket on both ends, rail on one side, length: 7 m x 4 ft",Gabions,Beam,Timber,-1.0,TBD,7.0,True,TBD,,1.3
1702,AST_IM_20240913_123903.jpeg,122034,"3 @ 4 x 10 joists, with 2x 6 decking, Gabian basket on both ends, rail on one side, length: 7 m x 4 ft",Gabions,Beam,Timber,-1.0,TBD,7.0,True,TBD,,1.3
1703,AST_IM_20240727_124826.jpeg,122223,"21 ft in length, salvaged wood and spiral nails used. Significant decay",Timber,Beam,Timber,-1.0,No railings,6.4,True,Timber,,0.0
1704,AST_IM_20240802_153001.jpeg,122244,16 foot by 4 ft bridge with railings ,TBD,Beam,Timber,-1.0,TBD,5.0,True,Timber,,1.3
1705,AST_IM_20240913_112357.jpeg,122263,Bridge  rough cut 2x6 on 4x8 rough cut stringers ,TBD,Beam,Timber,-1.0,No railings,7.0,True,Timber,,1.0
1706,AST_IM_20240926_093719.jpeg,122439,"Steel Bridge with Aluminum Railing, Steel Cables and Cedar Decking ",Gabions,Beam,Timber,-1.0,TBD,6.0,True,Steel,,0.5
1707,AST_IM_20240926_095659.jpeg,122441,"Steel Bridge w/ Aluminum Handrails, Cables and Cedar Decking",Concrete,Beam,Timber,-1.0,TBD,4.0,True,Steel,,1.0
1708,AST_IM_20240926_095427.jpeg,122442,"teel Bridge w/ Aluminum Handrails, Cables and Cedar Decking",Concrete,Beam,Timber,-1.0,TBD,3.0,True,Steel,,1.0
1709,AST_IM_20240926_094912.jpeg,122444,Steel Bridge with Concrete Abutments and Cedar Decking,Concrete,Beam,Timber,-1.0,No railings,2.5,True,Steel,,1.0
1710,AST_IM_20240926_095929.jpeg,122445,Steel Bridge with Concrete Abutments and Cedar Decking,Concrete,Beam,Timber,-1.0,TBD,4.0,True,Steel,,1.0
1711,AST_IM_20240929_104421.jpeg,122456,Low to the ground wood bridge ,TBD,TBD,Timber,-1.0,TBD,0.0,False,TBD,,0.0
1712,AST_IM_20240929_110840.jpeg,122463,Low 2 log ground bridge,TBD,TBD,Timber,-1.0,TBD,0.0,False,TBD,,0.0
1713,bridge2.jpg,122499,,TBD,Beam,TBD,0.0,No railings,0.0,False,TBD,,0.0
1714,AST_IM_20241022_110845.jpeg,122725,Wooden foot bridge,Timber,TBD,Timber,-1.0,No railings,5.0,True,Timber,,3.0
1715,AST_IM_20241022_110852.jpeg,122725,Wooden foot bridge,Timber,TBD,Timber,-1.0,No railings,5.0,True,Timber,,3.0
1716,AST_IM_20241022_154942.jpeg,122825,Trail bridge where rebar in rock was,Timber,TBD,TBD,0.0,No railings,4.0,True,Timber,,0.0
1717,AST_IM_20241023_134601.jpeg,122828,Sharp to wee sandy bridge 2,Timber,Beam,Timber,0.5,No railings,9.0,True,Timber,,0.5
1718,AST_IM_20241023_134618.jpeg,122828,Sharp to wee sandy bridge 2,Timber,Beam,Timber,0.5,No railings,9.0,True,Timber,,0.5
1719,AST_IM_20241024_101300.jpeg,122830,Nemo loop trail bridge ,Timber,Beam,Timber,0.5,No railings,2.0,True,Timber,,0.3
1720,IMG_3042.JPG,122980,"8x8 pressure treated sills on concrete blocks. Two 24' doug fir stringers with 4' wide yellow cedar decking, posts, and railings. Earth ramps for bikes and strollers.",Concrete,Beam,Timber,-1.0,TBD,7.3,True,Timber,,1.2
1721,IMG_3038.JPG,122981,"8x8 pressure treated sill on concrete blocks, 24' doug fir stringers, yellow cedar deck, posts, railing, earth ramp for bikes & strollers",Concrete,Beam,Timber,-1.0,TBD,7.3,True,Timber,,1.2
1722,AST_IM_20241031_162559.jpeg,122999,Natural cedar log crossing with added rope railing and approaches - rustic,TBD,Fallen Tree,TBD,2.0,TBD,15.0,True,Timber,,1.0
1723,AST_IM_20241031_154033.jpeg,123000,Rustic post & log timber 7m,TBD,Beam,Timber,2.0,No railings,7.0,True,Timber,,2.0
1724,AST_IM_20241106_135933.jpeg,123139,3m x 1.06 m | 2x8 Red Cedar decking | 3  4 x 6 Cedar Stringers | No Abutments,TBD,Beam,Timber,-1.0,TBD,3.0,True,Timber,,1.06
1725,AST_IM_20241106_142113.jpeg,123159,Steel I beam bridge. . 3m ramps on either side. 10m bridge 3 m wide,Timber,Beam,Timber,-1.0,No railings,16.0,True,Steel,,3.0
1726,AST_IM_20241106_142126.jpeg,123159,Steel I beam bridge. . 3m ramps on either side. 10m bridge 3 m wide,Timber,Beam,Timber,-1.0,No railings,16.0,True,Steel,,3.0
1727,AST_IM_20241106_142139.jpeg,123159,Steel I beam bridge. . 3m ramps on either side. 10m bridge 3 m wide,Timber,Beam,Timber,-1.0,No railings,16.0,True,Steel,,3.0
1728,AST_IM_20241106_135425.jpeg,123161,Bridge on steel i beams with railings.,Timber,Beam,Timber,-1.0,TBD,10.0,True,Steel,,3.0
1729,AST_IM_20241106_135442.jpeg,123161,Bridge on steel i beams with railings.,Timber,Beam,Timber,-1.0,TBD,10.0,True,Steel,,3.0
1730,AST_IM_20241106_135341.jpeg,123161,Bridge on steel i beams with railings.,Timber,Beam,Timber,-1.0,TBD,10.0,True,Steel,,3.0
1731,AST_IM_20241106_135331.jpeg,123161,Bridge on steel i beams with railings.,Timber,Beam,Timber,-1.0,TBD,10.0,True,Steel,,3.0
1732,AST_IM_20241106_140459.jpeg,123164,"10-12m long, 3m wide at approx 2km on west side of Loop. Ramp on and off bridge. New decking 2024. No railing",Concrete,Beam,Timber,-1.0,No railings,12.0,True,Steel,,3.0
1733,AST_IM_20241106_140511.jpeg,123164,"10-12m long, 3m wide at approx 2km on west side of Loop. Ramp on and off bridge. New decking 2024. No railing",Concrete,Beam,Timber,-1.0,No railings,12.0,True,Steel,,3.0
1734,AST_IM_20241106_145142.jpeg,123167,10-12m long 2 m wide. trail straight on straight off. east side of loop,Timber,Beam,Timber,-1.0,No railings,12.0,True,Timber,,3.0
1735,AST_IM_20241106_145057.jpeg,123167,10-12m long 2 m wide. trail straight on straight off. east side of loop,Timber,Beam,Timber,-1.0,No railings,12.0,True,Timber,,3.0
1736,IMG_20240822_164713.jpg,123182,Bridge out of fallen tree and planks with railing on start of Flash lake loop,Timber,TBD,Timber,-1.0,TBD,12.0,True,Timber,,2.0
1737,Bridge 1 300 from East (1).JPG,123218,Rustic cedar board on log,Timber,Beam,Timber,2.0,TBD,5.0,True,Timber,,1.0
1738,Bridge 1 300 from East (2).JPG,123218,Rustic cedar board on log,Timber,Beam,Timber,2.0,TBD,5.0,True,Timber,,1.0
1739,AST_IM_20241107_133720.jpeg,123219,Rustic cedar board on log,TBD,Beam,Timber,1.0,No railings,12.0,True,Timber,,2.0
1740,MI_20241108_130547.jpg,123249,Aluminum bridge 50'+ span,TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1741,MI_20241108_130117.jpg,123249,Aluminum bridge 50'+ span,TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1742,AST_IM_20241113_143720.jpeg,123310,1 railing cedar boardwalk approaches and decking onto natural log bridge across Haans Creek on Dover trail,Timber,Fallen Tree,Timber,2.0,TBD,25.0,True,Timber,,1.0
1743,Bridge 3 400 from East (1).JPG,123352,Rustic timber,Timber,Beam,Timber,1.0,No railings,10.0,True,Timber,,3.0
1744,Bridge 3 400 from East (2).JPG,123352,Rustic timber,Timber,Beam,Timber,1.0,No railings,10.0,True,Timber,,3.0
1745,Bridge at Property.jpg,123354,Rustic timber,Timber,Beam,Timber,1.0,No railings,8.0,True,Timber,,2.0
1746,MI_20241117_122249.jpg,123357,new fall 2023,Concrete,Beam,Timber,-1.0,TBD,6.5,True,Steel,,1.3
1747,MI_20241117_122320.jpg,123357,new fall 2023,Concrete,Beam,Timber,-1.0,TBD,6.5,True,Steel,,1.3
1748,Footbridge.jpg,123364,Wood construction,,Beam,Timber,-1.0,TBD,8.0,True,Timber,,1.5
1749,Modification Agreement.pdf,123366,"An aluminum truss bridge (60'x5'x56"") made of two sections with an engineered bolted splice",Timber,Truss,Timber,-1.0,TBD,18.3,True,Aluminum,,1.5
1750,Horse Bridge.PDF,123366,"An aluminum truss bridge (60'x5'x56"") made of two sections with an engineered bolted splice",Timber,Truss,Timber,-1.0,TBD,18.3,True,Aluminum,,1.5
1751,AST_IM_20241122_123124.jpeg,123422,,TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1752,IMG_3167.JPG,123455,"14'6"", 43"" for decking, 40"" to outside of stringers",,,,-1.0,,,False,,,
1753,AST_EX_20250619_110617.jpeg,123585,wood construction with concrete lock block abutments,Concrete,Beam,Timber,-1.0,TBD,6.0,True,Timber,,1.0
1754,AST_EX_20250619_110642.jpeg,123585,wood construction with concrete lock block abutments,Concrete,Beam,Timber,-1.0,TBD,6.0,True,Timber,,1.0
1755,AST_EX_20250619_110657.jpeg,123585,wood construction with concrete lock block abutments,Concrete,Beam,Timber,-1.0,TBD,6.0,True,Timber,,1.0
1756,Newcastle Mallard Lake Dam Bridge Foot3.jpg,123586,"light car/truck accessible, yellow cedar decking;",Concrete,Beam,Timber,-1.0,No railings,36.6,True,Timber,,3.05
1757,Newcastle Mallard Lake Dam Bridge.jpg,123586,"light car/truck accessible, yellow cedar decking;",Concrete,Beam,Timber,-1.0,No railings,36.6,True,Timber,,3.05
1758,Newcastle Mallard Lake Dam Bridge Abut1.jpg,123586,"light car/truck accessible, yellow cedar decking;",Concrete,Beam,Timber,-1.0,No railings,36.6,True,Timber,,3.05
1759,Newcastle Mallard Lake Dam Bridge Foot.jpg,123586,"light car/truck accessible, yellow cedar decking;",Concrete,Beam,Timber,-1.0,No railings,36.6,True,Timber,,3.05
1760,Newcastle Mallard Lake Dam Bridge Foot2.jpg,123586,"light car/truck accessible, yellow cedar decking;",Concrete,Beam,Timber,-1.0,No railings,36.6,True,Timber,,3.05
1761,Newcastle Bridge Design 05292024.pdf,123586,"light car/truck accessible, yellow cedar decking;",Concrete,Beam,Timber,-1.0,No railings,36.6,True,Timber,,3.05
1762,Newcastle Mallard Lake Trail Bidge.jpg,123587,"light car/truck accessible, yellow cedar decking; see 123586 for structure sketch",Concrete,Beam,Timber,-1.0,No railings,19.2,True,Timber,,3.05
1763,AST_IM_20250212_152424.jpeg,123883,Multi use trail bridge rebuilt in 2023,,,,-1.0,,,False,,,
1764,AST_IM_20250212_151725.jpeg,123884,Multi use trail bridge,,,,-1.0,,,False,,,
1765,AST_IM_20250116_132004.jpeg,123901,12 m long x 1 m wide aluminum bridge sitting on concrete lock blocks ,TBD,TBD,TBD,0.0,TBD,0.0,False,TBD,,0.0
1766,AST_IM_20250116_132026.jpeg,123901,12 m long x 1 m wide aluminum bridge sitting on concrete lock blocks ,TBD,TBD,TBD,0.0,TBD,0.0,False,TBD,,0.0
1767,AST_IM_20250116_132038.jpeg,123901,12 m long x 1 m wide aluminum bridge sitting on concrete lock blocks ,TBD,TBD,TBD,0.0,TBD,0.0,False,TBD,,0.0
1768,BCPN-24-01A 19.jpg,124926,,Concrete,Truss,Steel,-1.0,TBD,10.0,True,Aluminum,,0.0
1769,New Toboggan Falls bridge.JPG,124926,,Concrete,Truss,Steel,-1.0,TBD,10.0,True,Aluminum,,0.0
1770,IMG_0123.jpg,124927,"Aluminum, multi-span bridge",TBD,TBD,TBD,-1.0,2 railings,40.0,False,TBD,,0.0
1771,20240918_113558.jpg,124927,"Aluminum, multi-span bridge",TBD,TBD,TBD,-1.0,2 railings,40.0,False,TBD,,0.0
1772,BCPN-24-01A 7.jpg,124928,,TBD,TBD,TBD,-1.0,2 railings,7.0,False,TBD,,0.0
1773,BCPN-24-01A 1.jpg,124929,,TBD,TBD,TBD,-1.0,No railings,20.0,False,TBD,,0.0
1774,image2.jpeg,124929,,TBD,TBD,TBD,-1.0,No railings,20.0,False,TBD,,0.0
1775,AST_IM_20250611_112515.jpeg,126178,log planks,Timber,TBD,TBD,1.5,No railings,3.0,False,TBD,,0.5
1776,bridge inland lake.jpg,126199,,TBD,Truss,Timber,-1.0,2 railings,10.0,False,TBD,,-1.0
1777,AST_IM_20250616_105616.jpeg,126334,Bridge to  east Hunlen Falls viewpoint,Gabions,Beam,Timber,1.5,2 railings,8.0,False,Steel,,1.5
1778,AST_IM_20250616_105533.jpeg,126334,Bridge to  east Hunlen Falls viewpoint,Gabions,Beam,Timber,1.5,2 railings,8.0,False,Steel,,1.5
1779,AST_IM_20250616_105600.jpeg,126334,Bridge to  east Hunlen Falls viewpoint,Gabions,Beam,Timber,1.5,2 railings,8.0,False,Steel,,1.5
