asset_id,filename,file_id,profile_name,image_path,attr_decking_material,attr_fall_height,attr_has_edge_guard,attr_has_pedestrian_railing,attr_length,attr_structure_material,attr_width,length_bin,width_bin,fall_height_bin
115448,AST_IM_20220923_110756.jpeg,63530,Boardwalk < 1.2m High,data/citywide/images/337/115448/63530__AST_IM_20220923_110756.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
115449,AST_IM_20220923_113434.jpeg,63527,Boardwalk < 1.2m High,data/citywide/images/337/115449/63527__AST_IM_20220923_113434.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
116202,AST_IM_20221114_130214.jpeg,64059,Boardwalk < 1.2m High,data/citywide/images/337/116202/64059__AST_IM_20221114_130214.jpeg,,,No,No railings,,Timber,,,,
116203,AST_IM_20221114_130728.jpeg,64061,Boardwalk < 1.2m High,data/citywide/images/337/116203/64061__AST_IM_20221114_130728.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
116204,AST_IM_20221114_131538.jpeg,64060,Boardwalk < 1.2m High,data/citywide/images/337/116204/64060__AST_IM_20221114_131538.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
116621,AST_IM_20230125_160549.jpeg,64538,Boardwalk < 1.2m High,data/citywide/images/337/116621/64538__AST_IM_20230125_160549.jpeg,Timber,,,No railings,21.0,Timber,1.5,medium (20-100m),wide (>1.5m),
116621,AST_EX_20230414_130404.jpeg,64885,Boardwalk < 1.2m High,data/citywide/images/337/116621/64885__AST_EX_20230414_130404.jpeg,Timber,,,No railings,21.0,Timber,1.5,medium (20-100m),wide (>1.5m),
116621,AST_EX_20230415_114331.jpeg,64916,Boardwalk < 1.2m High,data/citywide/images/337/116621/64916__AST_EX_20230415_114331.jpeg,Timber,,,No railings,21.0,Timber,1.5,medium (20-100m),wide (>1.5m),
116621,AST_EX_20230415_114331.jpeg,64917,Boardwalk < 1.2m High,data/citywide/images/337/116621/64917__AST_EX_20230415_114331.jpeg,Timber,,,No railings,21.0,Timber,1.5,medium (20-100m),wide (>1.5m),
116621,AST_EX_20230415_114331.jpeg,64918,Boardwalk < 1.2m High,data/citywide/images/337/116621/64918__AST_EX_20230415_114331.jpeg,Timber,,,No railings,21.0,Timber,1.5,medium (20-100m),wide (>1.5m),
116621,AST_EX_20230415_114331.jpeg,64920,Boardwalk < 1.2m High,data/citywide/images/337/116621/64920__AST_EX_20230415_114331.jpeg,Timber,,,No railings,21.0,Timber,1.5,medium (20-100m),wide (>1.5m),
116621,AST_EX_20230415_114331.jpeg,64924,Boardwalk < 1.2m High,data/citywide/images/337/116621/64924__AST_EX_20230415_114331.jpeg,Timber,,,No railings,21.0,Timber,1.5,medium (20-100m),wide (>1.5m),
116621,AST_EX_20230415_114331.jpeg,64926,Boardwalk < 1.2m High,data/citywide/images/337/116621/64926__AST_EX_20230415_114331.jpeg,Timber,,,No railings,21.0,Timber,1.5,medium (20-100m),wide (>1.5m),
116621,AST_EX_20230415_114331.jpeg,64930,Boardwalk < 1.2m High,data/citywide/images/337/116621/64930__AST_EX_20230415_114331.jpeg,Timber,,,No railings,21.0,Timber,1.5,medium (20-100m),wide (>1.5m),
116621,AST_EX_20230415_114331.jpeg,64931,Boardwalk < 1.2m High,data/citywide/images/337/116621/64931__AST_EX_20230415_114331.jpeg,Timber,,,No railings,21.0,Timber,1.5,medium (20-100m),wide (>1.5m),
116627,AST_IM_20230126_102247.jpeg,64560,Boardwalk < 1.2m High,data/citywide/images/337/116627/64560__AST_IM_20230126_102247.jpeg,Timber,,No,No railings,,Timber,0.75,,narrow (<0.9m),
116634,IMG_0448.JPG,64640,Boardwalk < 1.2m High,data/citywide/images/337/116634/64640__IMG_0448.JPG,Timber,,Yes,No railings,,Timber,1.8,,wide (>1.5m),
116634,IMG_0447.JPG,64641,Boardwalk < 1.2m High,data/citywide/images/337/116634/64641__IMG_0447.JPG,Timber,,Yes,No railings,,Timber,1.8,,wide (>1.5m),
116635,IMG_0446.JPG,64642,Boardwalk < 1.2m High,data/citywide/images/337/116635/64642__IMG_0446.JPG,Timber,,Yes,No railings,,Timber,1.8,,wide (>1.5m),
116739,AST_IM_20230302_124006.jpeg,64684,Boardwalk < 1.2m High,data/citywide/images/337/116739/64684__AST_IM_20230302_124006.jpeg,Timber,,No,No railings,,Timber,0.5,,narrow (<0.9m),
116744,AST_IM_20230302_102845.jpeg,64689,Boardwalk < 1.2m High,data/citywide/images/337/116744/64689__AST_IM_20230302_102845.jpeg,Timber,,No,,,Timber,1.5,,wide (>1.5m),
116744,AST_IM_20230302_102825.jpeg,64704,Boardwalk < 1.2m High,data/citywide/images/337/116744/64704__AST_IM_20230302_102825.jpeg,Timber,,No,,,Timber,1.5,,wide (>1.5m),
116746,AST_IM_20230302_114109.jpeg,64686,Boardwalk < 1.2m High,data/citywide/images/337/116746/64686__AST_IM_20230302_114109.jpeg,Timber,,No,No railings,,,1.5,,wide (>1.5m),
116765,AST_IM_20230302_131500.jpeg,64709,Boardwalk < 1.2m High,data/citywide/images/337/116765/64709__AST_IM_20230302_131500.jpeg,Timber,,Yes,No railings,,Timber,1.5,,wide (>1.5m),
116769,AST_IM_20230302_131317.jpeg,64712,Boardwalk < 1.2m High,data/citywide/images/337/116769/64712__AST_IM_20230302_131317.jpeg,Timber,,Yes,No railings,,Timber,1.5,,wide (>1.5m),
116848,AST_IM_20230412_105542.jpeg,64876,Boardwalk < 1.2m High,data/citywide/images/337/116848/64876__AST_IM_20230412_105542.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
117012,AST_IM_20220727_101831.jpeg,65021,Boardwalk < 1.2m High,data/citywide/images/337/117012/65021__AST_IM_20220727_101831.jpeg,Timber,,,,2.34,Timber,1.36,short (<20m),standard (0.9-1.5m),
117013,AST_IM_20220727_102142.jpeg,65020,Boardwalk < 1.2m High,data/citywide/images/337/117013/65020__AST_IM_20220727_102142.jpeg,Timber,,,,2.5,Timber,1.4,short (<20m),standard (0.9-1.5m),
117015,AST_EX_20230607_114451.jpeg,65052,Boardwalk < 1.2m High,data/citywide/images/337/117015/65052__AST_EX_20230607_114451.jpeg,Timber,,,,3.7,Timber,0.42,short (<20m),narrow (<0.9m),
117017,AST_IM_20220727_101925.jpeg,65024,Boardwalk < 1.2m High,data/citywide/images/337/117017/65024__AST_IM_20220727_101925.jpeg,Timber,,,,7.77,Timber,0.82,short (<20m),narrow (<0.9m),
117030,AST_IM_20230607_110140.jpeg,65050,Boardwalk < 1.2m High,data/citywide/images/337/117030/65050__AST_IM_20230607_110140.jpeg,Timber,,No,No railings,,Timber,1.25,,standard (0.9-1.5m),
117141,IMG_0078.jpg,65445,Boardwalk < 1.2m High,data/citywide/images/337/117141/65445__IMG_0078.jpg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
117156,IMG_0092.jpg,65448,Boardwalk < 1.2m High,data/citywide/images/337/117156/65448__IMG_0092.jpg,Timber,,Yes,No railings,,Timber,0.9,,standard (0.9-1.5m),
117199,AST_IM_20230616_114738.jpeg,65286,Boardwalk < 1.2m High,data/citywide/images/337/117199/65286__AST_IM_20230616_114738.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
117201,AST_IM_20230616_134620.jpeg,65260,Boardwalk < 1.2m High,data/citywide/images/337/117201/65260__AST_IM_20230616_134620.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
117201,AST_IM_20230616_134640.jpeg,65285,Boardwalk < 1.2m High,data/citywide/images/337/117201/65285__AST_IM_20230616_134640.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
117203,AST_IM_20230616_133718.jpeg,65264,Boardwalk < 1.2m High,data/citywide/images/337/117203/65264__AST_IM_20230616_133718.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
117208,AST_IM_20230616_141558.jpeg,65252,Boardwalk < 1.2m High,data/citywide/images/337/117208/65252__AST_IM_20230616_141558.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
117208,AST_IM_20230616_141550.jpeg,65253,Boardwalk < 1.2m High,data/citywide/images/337/117208/65253__AST_IM_20230616_141550.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
117210,AST_IM_20230616_143840.jpeg,65236,Boardwalk < 1.2m High,data/citywide/images/337/117210/65236__AST_IM_20230616_143840.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
117210,AST_IM_20230616_143831.jpeg,65275,Boardwalk < 1.2m High,data/citywide/images/337/117210/65275__AST_IM_20230616_143831.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
117212,AST_IM_20230616_143333.jpeg,65247,Boardwalk < 1.2m High,data/citywide/images/337/117212/65247__AST_IM_20230616_143333.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
117212,AST_IM_20230616_143339.jpeg,65277,Boardwalk < 1.2m High,data/citywide/images/337/117212/65277__AST_IM_20230616_143339.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
117213,AST_IM_20230616_143611.jpeg,65246,Boardwalk < 1.2m High,data/citywide/images/337/117213/65246__AST_IM_20230616_143611.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
117213,AST_IM_20230616_143620.jpeg,65276,Boardwalk < 1.2m High,data/citywide/images/337/117213/65276__AST_IM_20230616_143620.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
117217,AST_IM_20230616_142449.jpeg,65250,Boardwalk < 1.2m High,data/citywide/images/337/117217/65250__AST_IM_20230616_142449.jpeg,Timber,,No,No railings,,Timber,2.0,,wide (>1.5m),
117217,AST_IM_20230616_142407.jpeg,65251,Boardwalk < 1.2m High,data/citywide/images/337/117217/65251__AST_IM_20230616_142407.jpeg,Timber,,No,No railings,,Timber,2.0,,wide (>1.5m),
117217,AST_IM_20230616_142422.jpeg,65287,Boardwalk < 1.2m High,data/citywide/images/337/117217/65287__AST_IM_20230616_142422.jpeg,Timber,,No,No railings,,Timber,2.0,,wide (>1.5m),
117218,AST_IM_20230616_143057.jpeg,65248,Boardwalk < 1.2m High,data/citywide/images/337/117218/65248__AST_IM_20230616_143057.jpeg,Timber,,No,No railings,,Timber,2.0,,wide (>1.5m),
117218,AST_IM_20230616_143103.jpeg,65249,Boardwalk < 1.2m High,data/citywide/images/337/117218/65249__AST_IM_20230616_143103.jpeg,Timber,,No,No railings,,Timber,2.0,,wide (>1.5m),
117362,AST_IM_20230721_121031.jpeg,65594,Boardwalk < 1.2m High,data/citywide/images/337/117362/65594__AST_IM_20230721_121031.jpeg,Timber,,,No railings,30.0,,3.0,medium (20-100m),wide (>1.5m),
117362,AST_EX_20240726_142120.jpeg,71513,Boardwalk < 1.2m High,data/citywide/images/337/117362/71513__AST_EX_20240726_142120.jpeg,Timber,,,No railings,30.0,,3.0,medium (20-100m),wide (>1.5m),
117362,AST_EX_20240726_142252.jpeg,71523,Boardwalk < 1.2m High,data/citywide/images/337/117362/71523__AST_EX_20240726_142252.jpeg,Timber,,,No railings,30.0,,3.0,medium (20-100m),wide (>1.5m),
117535,MI_20230806_102718.jpg,65737,Boardwalk < 1.2m High,data/citywide/images/337/117535/65737__MI_20230806_102718.jpg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
117535,AST_EX_20240817_172800.jpeg,72598,Boardwalk < 1.2m High,data/citywide/images/337/117535/72598__AST_EX_20240817_172800.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
117537,MI_20230806_092152.jpg,65736,Boardwalk < 1.2m High,data/citywide/images/337/117537/65736__MI_20230806_092152.jpg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
117537,AST_EX_20240817_173011.jpeg,72596,Boardwalk < 1.2m High,data/citywide/images/337/117537/72596__AST_EX_20240817_173011.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
117574,AST_EX_20240608_105607.jpeg,69879,Boardwalk < 1.2m High,data/citywide/images/337/117574/69879__AST_EX_20240608_105607.jpeg,Timber,,No,No railings,,Timber,0.4,,narrow (<0.9m),
117574,AST_EX_20240608_105641.jpeg,69887,Boardwalk < 1.2m High,data/citywide/images/337/117574/69887__AST_EX_20240608_105641.jpeg,Timber,,No,No railings,,Timber,0.4,,narrow (<0.9m),
117574,AST_EX_20240608_105737.jpeg,69889,Boardwalk < 1.2m High,data/citywide/images/337/117574/69889__AST_EX_20240608_105737.jpeg,Timber,,No,No railings,,Timber,0.4,,narrow (<0.9m),
117574,AST_EX_20240608_105414.jpeg,69895,Boardwalk < 1.2m High,data/citywide/images/337/117574/69895__AST_EX_20240608_105414.jpeg,Timber,,No,No railings,,Timber,0.4,,narrow (<0.9m),
117578,AST_IM_20230816_144357.jpeg,65802,Boardwalk < 1.2m High,data/citywide/images/337/117578/65802__AST_IM_20230816_144357.jpeg,Timber,,No,No railings,,Timber,0.6,,narrow (<0.9m),
117578,AST_EX_20240608_111547.jpeg,69888,Boardwalk < 1.2m High,data/citywide/images/337/117578/69888__AST_EX_20240608_111547.jpeg,Timber,,No,No railings,,Timber,0.6,,narrow (<0.9m),
117579,AST_IM_20230816_143921.jpeg,65806,Boardwalk < 1.2m High,data/citywide/images/337/117579/65806__AST_IM_20230816_143921.jpeg,Timber,,No,No railings,,Timber,0.5,,narrow (<0.9m),
117579,AST_EX_20240608_111428.jpeg,69877,Boardwalk < 1.2m High,data/citywide/images/337/117579/69877__AST_EX_20240608_111428.jpeg,Timber,,No,No railings,,Timber,0.5,,narrow (<0.9m),
117579,AST_EX_20240608_111049.jpeg,69881,Boardwalk < 1.2m High,data/citywide/images/337/117579/69881__AST_EX_20240608_111049.jpeg,Timber,,No,No railings,,Timber,0.5,,narrow (<0.9m),
117580,AST_IM_20230816_145446.jpeg,65800,Boardwalk < 1.2m High,data/citywide/images/337/117580/65800__AST_IM_20230816_145446.jpeg,Timber,,No,No railings,,Timber,0.4,,narrow (<0.9m),
117580,AST_IM_20230816_144740.jpeg,65801,Boardwalk < 1.2m High,data/citywide/images/337/117580/65801__AST_IM_20230816_144740.jpeg,Timber,,No,No railings,,Timber,0.4,,narrow (<0.9m),
117580,AST_EX_20240608_112138.jpeg,69861,Boardwalk < 1.2m High,data/citywide/images/337/117580/69861__AST_EX_20240608_112138.jpeg,Timber,,No,No railings,,Timber,0.4,,narrow (<0.9m),
117580,AST_EX_20240608_112439.jpeg,69872,Boardwalk < 1.2m High,data/citywide/images/337/117580/69872__AST_EX_20240608_112439.jpeg,Timber,,No,No railings,,Timber,0.4,,narrow (<0.9m),
117580,AST_EX_20240608_112402.jpeg,69873,Boardwalk < 1.2m High,data/citywide/images/337/117580/69873__AST_EX_20240608_112402.jpeg,Timber,,No,No railings,,Timber,0.4,,narrow (<0.9m),
117580,AST_EX_20240608_112052.jpeg,69874,Boardwalk < 1.2m High,data/citywide/images/337/117580/69874__AST_EX_20240608_112052.jpeg,Timber,,No,No railings,,Timber,0.4,,narrow (<0.9m),
117580,AST_EX_20240608_111938.jpeg,69875,Boardwalk < 1.2m High,data/citywide/images/337/117580/69875__AST_EX_20240608_111938.jpeg,Timber,,No,No railings,,Timber,0.4,,narrow (<0.9m),
117580,AST_EX_20240608_112414.jpeg,69876,Boardwalk < 1.2m High,data/citywide/images/337/117580/69876__AST_EX_20240608_112414.jpeg,Timber,,No,No railings,,Timber,0.4,,narrow (<0.9m),
117580,AST_EX_20240608_112514.jpeg,69883,Boardwalk < 1.2m High,data/citywide/images/337/117580/69883__AST_EX_20240608_112514.jpeg,Timber,,No,No railings,,Timber,0.4,,narrow (<0.9m),
117580,AST_EX_20240608_112448.jpeg,69885,Boardwalk < 1.2m High,data/citywide/images/337/117580/69885__AST_EX_20240608_112448.jpeg,Timber,,No,No railings,,Timber,0.4,,narrow (<0.9m),
117582,AST_IM_20230816_135256.jpeg,65807,Boardwalk < 1.2m High,data/citywide/images/337/117582/65807__AST_IM_20230816_135256.jpeg,Timber,,No,No railings,,Timber,0.4,,narrow (<0.9m),
117582,AST_IM_20230816_135236.jpeg,65811,Boardwalk < 1.2m High,data/citywide/images/337/117582/65811__AST_IM_20230816_135236.jpeg,Timber,,No,No railings,,Timber,0.4,,narrow (<0.9m),
117582,AST_IM_20230816_135338.jpeg,65813,Boardwalk < 1.2m High,data/citywide/images/337/117582/65813__AST_IM_20230816_135338.jpeg,Timber,,No,No railings,,Timber,0.4,,narrow (<0.9m),
117586,AST_IM_20230817_151025.jpeg,65818,Boardwalk < 1.2m High,data/citywide/images/337/117586/65818__AST_IM_20230817_151025.jpeg,Timber,,No,No railings,,Timber,0.5,,narrow (<0.9m),
117586,AST_IM_20230817_151021.jpeg,65820,Boardwalk < 1.2m High,data/citywide/images/337/117586/65820__AST_IM_20230817_151021.jpeg,Timber,,No,No railings,,Timber,0.5,,narrow (<0.9m),
117586,AST_IM_20230817_151016.jpeg,65821,Boardwalk < 1.2m High,data/citywide/images/337/117586/65821__AST_IM_20230817_151016.jpeg,Timber,,No,No railings,,Timber,0.5,,narrow (<0.9m),
117587,AST_IM_20230817_145034.jpeg,65823,Boardwalk < 1.2m High,data/citywide/images/337/117587/65823__AST_IM_20230817_145034.jpeg,Timber,,No,No railings,,Timber,0.4,,narrow (<0.9m),
117587,AST_IM_20230817_144006.jpeg,65824,Boardwalk < 1.2m High,data/citywide/images/337/117587/65824__AST_IM_20230817_144006.jpeg,Timber,,No,No railings,,Timber,0.4,,narrow (<0.9m),
117587,AST_IM_20230817_145049.jpeg,65826,Boardwalk < 1.2m High,data/citywide/images/337/117587/65826__AST_IM_20230817_145049.jpeg,Timber,,No,No railings,,Timber,0.4,,narrow (<0.9m),
117587,AST_IM_20230817_145039.jpeg,65827,Boardwalk < 1.2m High,data/citywide/images/337/117587/65827__AST_IM_20230817_145039.jpeg,Timber,,No,No railings,,Timber,0.4,,narrow (<0.9m),
117587,AST_IM_20230817_145044.jpeg,65828,Boardwalk < 1.2m High,data/citywide/images/337/117587/65828__AST_IM_20230817_145044.jpeg,Timber,,No,No railings,,Timber,0.4,,narrow (<0.9m),
117589,AST_IM_20230817_145751.jpeg,65822,Boardwalk < 1.2m High,data/citywide/images/337/117589/65822__AST_IM_20230817_145751.jpeg,Timber,,No,No railings,,Timber,0.5,,narrow (<0.9m),
117589,AST_IM_20230817_145910.jpeg,65829,Boardwalk < 1.2m High,data/citywide/images/337/117589/65829__AST_IM_20230817_145910.jpeg,Timber,,No,No railings,,Timber,0.5,,narrow (<0.9m),
117589,AST_EX_20240608_132706.jpeg,69869,Boardwalk < 1.2m High,data/citywide/images/337/117589/69869__AST_EX_20240608_132706.jpeg,Timber,,No,No railings,,Timber,0.5,,narrow (<0.9m),
117593,AST_IM_20230803_081143.jpeg,65842,Boardwalk < 1.2m High,data/citywide/images/337/117593/65842__AST_IM_20230803_081143.jpeg,Timber,,,,,,1.0,,standard (0.9-1.5m),
117593,AST_IM_20230803_081237.jpeg,65843,Boardwalk < 1.2m High,data/citywide/images/337/117593/65843__AST_IM_20230803_081237.jpeg,Timber,,,,,,1.0,,standard (0.9-1.5m),
117594,AST_IM_20230803_081858.jpeg,65831,Boardwalk < 1.2m High,data/citywide/images/337/117594/65831__AST_IM_20230803_081858.jpeg,Timber,,,,,,1.0,,standard (0.9-1.5m),
117594,AST_IM_20230803_081904.jpeg,65841,Boardwalk < 1.2m High,data/citywide/images/337/117594/65841__AST_IM_20230803_081904.jpeg,Timber,,,,,,1.0,,standard (0.9-1.5m),
117594,AST_IM_20230803_081816.jpeg,65848,Boardwalk < 1.2m High,data/citywide/images/337/117594/65848__AST_IM_20230803_081816.jpeg,Timber,,,,,,1.0,,standard (0.9-1.5m),
117595,AST_IM_20230803_081458.jpeg,65850,Boardwalk < 1.2m High,data/citywide/images/337/117595/65850__AST_IM_20230803_081458.jpeg,Timber,,,,,,1.0,,standard (0.9-1.5m),
117596,AST_IM_20230803_081957.jpeg,65853,Boardwalk < 1.2m High,data/citywide/images/337/117596/65853__AST_IM_20230803_081957.jpeg,Timber,,,,,,1.0,,standard (0.9-1.5m),
117598,AST_IM_20230803_082348.jpeg,65839,Boardwalk < 1.2m High,data/citywide/images/337/117598/65839__AST_IM_20230803_082348.jpeg,Timber,,,,,,1.0,,standard (0.9-1.5m),
117600,AST_IM_20230803_082140.jpeg,65840,Boardwalk < 1.2m High,data/citywide/images/337/117600/65840__AST_IM_20230803_082140.jpeg,Timber,,,,,,1.0,,standard (0.9-1.5m),
117601,AST_IM_20230803_081053.jpeg,65835,Boardwalk < 1.2m High,data/citywide/images/337/117601/65835__AST_IM_20230803_081053.jpeg,Timber,,,,,,1.0,,standard (0.9-1.5m),
117604,AST_IM_20230803_081612.jpeg,65847,Boardwalk < 1.2m High,data/citywide/images/337/117604/65847__AST_IM_20230803_081612.jpeg,,,,,,,,,,
117604,AST_IM_20230803_081533.jpeg,65852,Boardwalk < 1.2m High,data/citywide/images/337/117604/65852__AST_IM_20230803_081533.jpeg,,,,,,,,,,
117608,AST_IM_20230803_082029.jpeg,65849,Boardwalk < 1.2m High,data/citywide/images/337/117608/65849__AST_IM_20230803_082029.jpeg,Timber,,No,,,,1.0,,standard (0.9-1.5m),
117609,AST_IM_20230803_081741.jpeg,65837,Boardwalk < 1.2m High,data/citywide/images/337/117609/65837__AST_IM_20230803_081741.jpeg,,,,,,,,,,
117609,AST_IM_20230803_081723.jpeg,65846,Boardwalk < 1.2m High,data/citywide/images/337/117609/65846__AST_IM_20230803_081723.jpeg,,,,,,,,,,
117773,AST_IM_20230903_113221.jpeg,66099,Boardwalk < 1.2m High,data/citywide/images/337/117773/66099__AST_IM_20230903_113221.jpeg,Timber,,No,No railings,,Timber,0.5,,narrow (<0.9m),
118086,Cirque of Tarns boardwalk 2023.jpg,67154,Boardwalk < 1.2m High,data/citywide/images/337/118086/67154__Cirque_of_Tarns_boardwalk_2023.jpg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
118201,AST_IM_20230927_133359.jpeg,66634,Boardwalk < 1.2m High,data/citywide/images/337/118201/66634__AST_IM_20230927_133359.jpeg,Steel,,,No railings,4.0,Aluminum,0.65,short (<20m),narrow (<0.9m),
118201,AST_IM_20230927_134417.jpeg,66635,Boardwalk < 1.2m High,data/citywide/images/337/118201/66635__AST_IM_20230927_134417.jpeg,Steel,,,No railings,4.0,Aluminum,0.65,short (<20m),narrow (<0.9m),
118202,AST_IM_20230928_112004.jpeg,66632,Boardwalk < 1.2m High,data/citywide/images/337/118202/66632__AST_IM_20230928_112004.jpeg,Timber,,,No railings,25.0,Timber,0.3,medium (20-100m),narrow (<0.9m),
118202,AST_IM_20230928_111953.jpeg,66633,Boardwalk < 1.2m High,data/citywide/images/337/118202/66633__AST_IM_20230928_111953.jpeg,Timber,,,No railings,25.0,Timber,0.3,medium (20-100m),narrow (<0.9m),
118203,AST_IM_20230928_112712.jpeg,66629,Boardwalk < 1.2m High,data/citywide/images/337/118203/66629__AST_IM_20230928_112712.jpeg,Timber,,,No railings,50.0,Timber,0.3,medium (20-100m),narrow (<0.9m),
118203,AST_IM_20230928_112650.jpeg,66630,Boardwalk < 1.2m High,data/citywide/images/337/118203/66630__AST_IM_20230928_112650.jpeg,Timber,,,No railings,50.0,Timber,0.3,medium (20-100m),narrow (<0.9m),
118203,AST_IM_20230928_112636.jpeg,66631,Boardwalk < 1.2m High,data/citywide/images/337/118203/66631__AST_IM_20230928_112636.jpeg,Timber,,,No railings,50.0,Timber,0.3,medium (20-100m),narrow (<0.9m),
