,File Name,Asset ID,Category,Segment,Name,Description,Attachments,Adjusted Quantity,Unit of Measure,In-Service Date,All Notes,Length (m),length measure by staff,Width (m),Fall Height (m),Height (m),Number of Steps,Structure Position,"Material (Frame, Tank, Body)",Surface Material,Decking Material,Structure Material,Abutment Material,Has Pedestrian Railing,Has Edge Guard,Bridge Type
4076,AST_EX_20241010_093829.jpeg,110810,Bridges,Trail Bridge,First bridge on main trail,First bridge on main trail nearest to parking lot. New Sept 2024,3,6,Length (m),10/3/2024,Copilot estimate length and handrail,6.0,False,0.0,-1.0,0.0,,,,,Timber,Timber,Timber,2 railings,,Beam
4077,AST_EX_20241010_093817.jpeg,110810,Bridges,Trail Bridge,First bridge on main trail,First bridge on main trail nearest to parking lot. New Sept 2024,3,6,Length (m),10/3/2024,Copilot estimate length and handrail,6.0,False,0.0,-1.0,0.0,,,,,Timber,Timber,Timber,2 railings,,Beam
4078,AST_IM_20220810_142722.jpeg,110818,Bridges,Trail Bridge,Wooden bridge,Wooden bridge on main trail; collect height,2,4,Length (m),1/1/1990,Copilot estimate length and handrail,4.0,False,0.0,-1.0,0.0,,,,,TBD,Timber,Timber,No railings,,Beam
4079,AST_IM_20220810_142652.jpeg,110818,Bridges,Trail Bridge,Wooden bridge,Wooden bridge on main trail; collect height,2,4,Length (m),1/1/1990,Copilot estimate length and handrail,4.0,False,0.0,-1.0,0.0,,,,,TBD,Timber,Timber,No railings,,Beam
4080,AST_IM_20220810_142445.jpeg,110821,Structures,Boardwalk < 1.2m High,Boardwalk,,1,0,Length (m),1/1/1990,,0.0,False,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4081,AST_IM_20220810_141714.jpeg,110822,Structures,Boardwalk < 1.2m High,Boardwalk,Two of three in grouping,1,0,Length (m),1/1/1990,,0.0,False,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4082,AST_IM_20220810_141640.jpeg,110826,Structures,Boardwalk < 1.2m High,Boardwalk,Boardwalk,1,0,Length (m),1/1/1990,,0.0,False,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4083,AST_IM_20220810_131804.jpeg,110828,Structures,Stairs,Steel removable ladder,Steel removable ladder on trail to Kain hut; ladder,2,0,Length (m),1/1/2012,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",0.0,False,,-1.0,0.0,-1.0,Other,TBD,,,,,TBD,,
4084,AST_IM_20220810_131753.jpeg,110828,Structures,Stairs,Steel removable ladder,Steel removable ladder on trail to Kain hut; ladder,2,0,Length (m),1/1/2012,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",0.0,False,,-1.0,0.0,-1.0,Other,TBD,,,,,TBD,,
4085,AST_IM_20220810_142356.jpeg,110832,Structures,Boardwalk < 1.2m High,Boardwalk - long,Longest boardwalk on trail to Kain hut,3,0,Length (m),1/1/1990,,0.0,False,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4086,AST_IM_20220810_142315.jpeg,110832,Structures,Boardwalk < 1.2m High,Boardwalk - long,Longest boardwalk on trail to Kain hut,3,0,Length (m),1/1/1990,,0.0,False,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4087,AST_IM_20220810_142403.jpeg,110832,Structures,Boardwalk < 1.2m High,Boardwalk - long,Longest boardwalk on trail to Kain hut,3,0,Length (m),1/1/1990,,0.0,False,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4088,AST_IM_20220810_142531.jpeg,110835,Structures,Boardwalk < 1.2m High,Boardwalk,,1,0,Length (m),1/1/1990,,0.0,False,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4089,AST_IM_20220810_142220.jpeg,110837,Structures,Boardwalk < 1.2m High,Single plank boardwalk,Four planks over a muddy section of trail,2,0,Length (m),1/1/1990,,0.0,False,1.0,-1.0,1.0,,,,,TBD,Timber,,No railings,No,
4090,AST_IM_20220810_142245.jpeg,110837,Structures,Boardwalk < 1.2m High,Single plank boardwalk,Four planks over a muddy section of trail,2,0,Length (m),1/1/1990,,0.0,False,1.0,-1.0,1.0,,,,,TBD,Timber,,No railings,No,
4091,AST_IM_20220810_124502.jpeg,110839,Bridges,Trail Bridge,Aluminum seasonal bridge near hut,Aluminum seasonal bridge near Kain hut,1,7,Length (m),1/1/2012,Copilot estimate length and handrail,7.0,False,0.0,-1.0,0.0,,,,,TBD,Aluminum,Steel,2 railings,,Beam
4092,AST_IM_20220811_130506.jpeg,110868,Bridges,Trail Bridge,trail bridge,Trail Bridge between holt creek and sandy pool - Very good 70,1,16,Length (m),1/1/2010,Asset within 462.150217082903 meters of a forest service road/id 110119/FOREST_FILE_ID 6115/MAP_LABEL 6115 010,8.0,True,0.0,-1.0,0.0,,,,,Timber,Timber,Timber,TBD,TBD,TBD
4093,MI_20220811_134621.jpg,110869,Structures,Stairs,stairs between trans-canada trail and Holt creek loop,stairs between trans canada and holt creek loop; wood step,1,6,Length (m),1/1/2012,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",6.0,False,,-1.0,0.0,-1.0,At-Grade,Timber/Wood,,,,,No railings,,
4094,MI_20220811_131203.jpg,110870,Bridges,Trail Bridge,bridge - cowichan footpath,"wood footpath bridge, between holt creek and sandy pools",1,6,Length (m),1/1/2012,Asset within 472.910796424213 meters of a forest service road/id 110119/FOREST_FILE_ID 6115/MAP_LABEL 6115 010,0.0,False,0.0,-1.0,0.0,,,,,TBD,TBD,TBD,No railings,,TBD
4095,MI_20220811_134922.jpg,110871,Structures,Stairs,stairs between trans canada and holt creek loop,stairs between trans canada and holt creek loop. 30% some broken risers. assessed by Quinn; wood step,1,15,Length (m),1/1/2010,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",15.0,False,,-1.0,0.0,-1.0,At-Grade,Timber/Wood,,,,,No railings,,
4096,AST_IM_20220811_132205.jpeg,110873,Structures,Boardwalk < 1.2m High,boardwalk - between holt creek and sandy pool (Cowichan river trail),"Fairly new, good condition  | 80",1,6,Length (m),1/1/2020,,8.0,True,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4097,AST_IM_20220811_130420.jpeg,110875,Structures,Stairs,stairs - Cowichan valley trail,Stairs along Cowichan valley trail 75% Quinn Cunningham ; wood staircase,1,15,Length (m),1/1/2018,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position, Asset within 444.440712526919 meters of a forest service road/id 110119/FOREST_FILE_ID 6115/MAP_LABEL 6115 010",15.0,False,,-1.0,0.0,-1.0,At-Grade,Timber/Wood,,,,,No railings,,
4098,MI_20220812_132510.jpg,110910,Bridges,Trail Bridge,cave bridge/ramp,scaffold bridge in cave,1,1,Length (m),8/12/2022,,0.0,False,0.0,-1.0,0.0,,,,,TBD,TBD,TBD,TBD,TBD,TBD
4099,AST_IM_20220728_121706.jpeg,110932,Bridges,Trail Bridge,Wooden Bridge,"Wooden Bridge crossing the creek, approx 7 metres long, 65",1,7,Length (m),1/1/2012,,7.0,True,1.3,-1.0,1.5,,,,,TBD,Timber,TBD,TBD,,Beam
4100,AST_IM_20220731_114610.jpeg,110944,Bridges,Trail Bridge,Metal IBeam Bridge with wooden decking,"Approximately 12 metres long, metal IBeam stringers with wood decking, 1.2 metres wide with pedestrian rails",1,12,Length (m),1/1/2012,,12.0,True,1.2,-1.0,1.8,,,,,Timber,Steel,Concrete,No railings,,Beam
4101,AST_EX_20240817_122308.jpeg,110955,Structures,Boardwalk < 1.2m High,Boardwalk,12 ft beams 7/10,2,450,Length (m),5/1/2010,,450.0,True,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4102,AST_IM_20220811_134753.jpeg,110955,Structures,Boardwalk < 1.2m High,Boardwalk,12 ft beams 7/10,2,450,Length (m),5/1/2010,,450.0,True,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4103,AST_EX_20240818_130214.jpeg,110956,Bridges,Trail Bridge,Kok lake outflow bridge,2 12 foot sections beams 8/10,2,8,Length (m),8/11/2022,,8.0,True,1.0,-1.0,1.0,,,,,Timber,Timber,TBD,No railings,,Beam
4104,AST_IM_20220811_140537.jpeg,110956,Bridges,Trail Bridge,Kok lake outflow bridge,2 12 foot sections beams 8/10,2,8,Length (m),8/11/2022,,8.0,True,1.0,-1.0,1.0,,,,,Timber,Timber,TBD,No railings,,Beam
4105,AST_EX_20240817_153141.jpeg,110960,Structures,Boardwalk < 1.2m High,boardwalk,6 ft beams 7/10,2,2,Length (m),5/1/2010,,8.0,True,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4106,AST_IM_20220811_160145.jpeg,110960,Structures,Boardwalk < 1.2m High,boardwalk,6 ft beams 7/10,2,2,Length (m),5/1/2010,,8.0,True,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4107,AST_EX_20240817_130145.jpeg,110961,Structures,Boardwalk < 1.2m High,boardwalk 18 ft beams 7/10,,2,6,Length (m),5/1/2010,,8.0,True,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4108,AST_IM_20220811_134859.jpeg,110961,Structures,Boardwalk < 1.2m High,boardwalk 18 ft beams 7/10,,2,6,Length (m),5/1/2010,,8.0,True,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4109,AST_EX_20240817_144545.jpeg,110962,Structures,Boardwalk < 1.2m High,boardwalk,Beams 7/10 40 ft,2,13,Length (m),5/1/2010,,13.0,True,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4110,AST_IM_20220811_152115.jpeg,110962,Structures,Boardwalk < 1.2m High,boardwalk,Beams 7/10 40 ft,2,13,Length (m),5/1/2010,,13.0,True,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4111,AST_EX_20240817_140910.jpeg,110963,Structures,Boardwalk < 1.2m High,trail boardwalk,Kok lake inflow beams 10 ft 8/10,2,3,Length (m),5/1/2010,,8.0,True,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4112,AST_IM_20220811_144839.jpeg,110963,Structures,Boardwalk < 1.2m High,trail boardwalk,Kok lake inflow beams 10 ft 8/10,2,3,Length (m),5/1/2010,,8.0,True,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4113,AST_EX_20240817_144204.jpeg,110965,Structures,Boardwalk < 1.2m High,boardwalk,2 8 ft sections beams 5/10,2,5,Length (m),5/1/2010,,8.0,True,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4114,AST_IM_20220811_151749.jpeg,110965,Structures,Boardwalk < 1.2m High,boardwalk,2 8 ft sections beams 5/10,2,5,Length (m),5/1/2010,,8.0,True,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4115,AST_EX_20240817_141256.jpeg,110966,Structures,Boardwalk < 1.2m High,trail boardwalk,8 ft beams 5/10,2,3,Length (m),5/1/2010,,8.0,True,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4116,AST_IM_20220811_145206.jpeg,110966,Structures,Boardwalk < 1.2m High,trail boardwalk,8 ft beams 5/10,2,3,Length (m),5/1/2010,,8.0,True,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4117,AST_EX_20240817_145205.jpeg,110968,Structures,Boardwalk < 1.2m High,boardwalk,8 ft beams 5/10,2,3,Length (m),5/1/2010,,8.0,True,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4118,AST_IM_20220811_152441.jpeg,110968,Structures,Boardwalk < 1.2m High,boardwalk,8 ft beams 5/10,2,3,Length (m),5/1/2010,,8.0,True,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4119,AST_EX_20240817_145047.jpeg,110969,Structures,Boardwalk < 1.2m High,boardwalk,88 ft beams 6/10,2,28,Length (m),5/1/2010,,28.0,True,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4120,AST_IM_20220811_152320.jpeg,110969,Structures,Boardwalk < 1.2m High,boardwalk,88 ft beams 6/10,2,28,Length (m),5/1/2010,,28.0,True,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4121,AST_IM_20220811_153604.jpeg,110970,Structures,Boardwalk < 1.2m High,boardwalk,2o ft beams 5/10,1,6,Length (m),5/1/2010,,8.0,True,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4122,AST_EX_20240817_144310.jpeg,110972,Structures,Boardwalk < 1.2m High,boardwalk,8 fit beams 7/10,2,3,Length (m),5/1/2010,,8.0,True,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4123,AST_IM_20220811_151854.jpeg,110972,Structures,Boardwalk < 1.2m High,boardwalk,8 fit beams 7/10,2,3,Length (m),5/1/2010,,8.0,True,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4124,AST_EX_20240817_145244.jpeg,110974,Structures,Boardwalk < 1.2m High,boardwalk,16 ft beams 5/10,2,5,Length (m),5/1/2010,,5.0,True,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4125,AST_IM_20220811_152542.jpeg,110974,Structures,Boardwalk < 1.2m High,boardwalk,16 ft beams 5/10,2,5,Length (m),5/1/2010,,5.0,True,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4126,AST_EX_20240817_170253.jpeg,110975,Structures,Boardwalk < 1.2m High,boardwalk,4 ft beams 7/10,2,1,Length (m),5/1/2010,,13.0,True,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4127,AST_IM_20220812_145455.jpeg,110975,Structures,Boardwalk < 1.2m High,boardwalk,4 ft beams 7/10,2,1,Length (m),5/1/2010,,13.0,True,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4128,AST_EX_20240817_144418.jpeg,110976,Structures,Boardwalk < 1.2m High,boardwalk,20 ft beams,2,6,Length (m),5/1/2010,,6.0,True,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4129,AST_IM_20220811_152021.jpeg,110976,Structures,Boardwalk < 1.2m High,boardwalk,20 ft beams,2,6,Length (m),5/1/2010,,6.0,True,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4130,AST_EX_20240817_153223.jpeg,110977,Structures,Boardwalk < 1.2m High,boardwalk,6 ft beams 7/10,2,2,Length (m),5/1/2010,,2.1,True,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4131,AST_IM_20220811_160231.jpeg,110977,Structures,Boardwalk < 1.2m High,boardwalk,6 ft beams 7/10,2,2,Length (m),5/1/2010,,2.1,True,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4132,MI_20240808_111405.jpg,110992,Structures,Boardwalk < 1.2m High,Boardwalk Poland Lake,2 split logs laying on ground past campground,1,1,Length (m),7/16/2021,,3.0,True,0.5,-1.0,0.0,,,,,Timber,Timber,Timber,No railings,,Beam
4133,MI_20240808_105732.jpg,110996,Bridges,Trail Bridge,Boardwalk #1 Poland Lake,boardwalk at entrance to poland camp from trail.,1,5,Length (m),8/1/2001,,5.0,True,1.0,-1.0,0.0,,,,,Timber,TBD,TBD,No railings,,TBD
4134,MI_20240808_110503.jpg,110997,Bridges,Trail Bridge,Boardwalk,"Boardwalk past camp, short planks. 2m long?",1,4,Length (m),7/1/2001,,0.0,False,0.0,-1.0,0.0,,,,,TBD,TBD,TBD,No railings,,TBD
4135,MI_20240808_105647.jpg,111002,Bridges,Trail Bridge,Entrance Boardwalk,"boardwalk at camp entrance, single log",1,3,Length (m),7/1/2001,,3.0,True,1.0,-1.0,0.0,,,,,Timber,Timber,Timber,No railings,,Beam
4136,MI_20240808_110328.jpg,111003,Structures,Boardwalk < 1.2m High,Boardwalk,wood plank boardwalk 2m long? in camp,1,3,Length (m),7/1/2001,,3.0,True,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4137,MI_20240808_110223.jpg,111005,Structures,Boardwalk < 1.2m High,Boardwalk,raised lumber decked boardwalk over creek. 2m long?,1,2,Length (m),7/1/1985,,7.5,True,1.0,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
4138,AST_IM_20220814_104240.jpeg,111426,Bridges,Trail Bridge,Trail Bridge,15 meters long,3,15,Length (m),1/1/2010,Asset within 100.872407949542 meters of a forest service road/id 271079/FOREST_FILE_ID R21833/MAP_LABEL R21833 17.010,8.0,True,0.0,-1.0,0.0,,,,,TBD,TBD,TBD,No railings,TBD,TBD
4139,AST_IM_20220814_104234.jpeg,111426,Bridges,Trail Bridge,Trail Bridge,15 meters long,3,15,Length (m),1/1/2010,Asset within 100.872407949542 meters of a forest service road/id 271079/FOREST_FILE_ID R21833/MAP_LABEL R21833 17.010,8.0,True,0.0,-1.0,0.0,,,,,TBD,TBD,TBD,No railings,TBD,TBD
4140,AST_IM_20220814_104219.jpeg,111426,Bridges,Trail Bridge,Trail Bridge,15 meters long,3,15,Length (m),1/1/2010,Asset within 100.872407949542 meters of a forest service road/id 271079/FOREST_FILE_ID R21833/MAP_LABEL R21833 17.010,8.0,True,0.0,-1.0,0.0,,,,,TBD,TBD,TBD,No railings,TBD,TBD
4141,AST_IM_20220814_105716.jpeg,111432,Structures,Boardwalk < 1.2m High,Flume Boardwalk,80 feet long,2,5,Length (m),1/1/2010,Asset within 242.154752970681 meters of a forest service road/id 271079/FOREST_FILE_ID R21833/MAP_LABEL R21833 17.010,,False,1.0,-1.0,1.0,,,,,TBD,TBD,,No railings,No,
4142,AST_IM_20220814_105647.jpeg,111432,Structures,Boardwalk < 1.2m High,Flume Boardwalk,80 feet long,2,5,Length (m),1/1/2010,Asset within 242.154752970681 meters of a forest service road/id 271079/FOREST_FILE_ID R21833/MAP_LABEL R21833 17.010,,False,1.0,-1.0,1.0,,,,,TBD,TBD,,No railings,No,
4143,AST_IM_20220814_101422.jpeg,111439,Bridges,Trail Bridge,Trail Bridge,About 50 feet long,1,15.2,Length (m),1/1/2010,Asset within 108.714584638946 meters of a forest service road/id 22073/FOREST_FILE_ID R21833/MAP_LABEL R21833 15.010,15.2,True,0.0,-1.0,0.0,,,,,TBD,TBD,TBD,No railings,TBD,TBD
4144,AST_IM_20220814_104025.jpeg,111447,Bridges,Trail Bridge,Trail Bridge,14 meters,4,14,Length (m),1/1/2010,Asset within 61.7264288010201 meters of a forest service road/id 271079/FOREST_FILE_ID R21833/MAP_LABEL R21833 17.010,14.0,True,0.0,-1.0,0.0,,,,,TBD,TBD,TBD,No railings,TBD,TBD
4145,AST_IM_20220814_103937.jpeg,111447,Bridges,Trail Bridge,Trail Bridge,14 meters,4,14,Length (m),1/1/2010,Asset within 61.7264288010201 meters of a forest service road/id 271079/FOREST_FILE_ID R21833/MAP_LABEL R21833 17.010,14.0,True,0.0,-1.0,0.0,,,,,TBD,TBD,TBD,No railings,TBD,TBD
4146,AST_IM_20220814_103946.jpeg,111447,Bridges,Trail Bridge,Trail Bridge,14 meters,4,14,Length (m),1/1/2010,Asset within 61.7264288010201 meters of a forest service road/id 271079/FOREST_FILE_ID R21833/MAP_LABEL R21833 17.010,14.0,True,0.0,-1.0,0.0,,,,,TBD,TBD,TBD,No railings,TBD,TBD
4147,AST_IM_20220814_104019.jpeg,111447,Bridges,Trail Bridge,Trail Bridge,14 meters,4,14,Length (m),1/1/2010,Asset within 61.7264288010201 meters of a forest service road/id 271079/FOREST_FILE_ID R21833/MAP_LABEL R21833 17.010,14.0,True,0.0,-1.0,0.0,,,,,TBD,TBD,TBD,No railings,TBD,TBD
4148,AST_IM_20220814_102621.jpeg,111450,Structures,Stairs,stairs,42 steps; boxsteps,3,63,Length (m),1/1/2010,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position, Asset within 103.092601769232 meters of a forest service road/id 22073/FOREST_FILE_ID R21833/MAP_LABEL R21833 15.010, Unit (recoded as meters) is number of risers and is measured from photos.",63.0,False,,-1.0,0.0,-1.0,At-Grade,Box Step,,,,,No railings,,
4149,AST_IM_20220814_102704.jpeg,111450,Structures,Stairs,stairs,42 steps; boxsteps,3,63,Length (m),1/1/2010,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position, Asset within 103.092601769232 meters of a forest service road/id 22073/FOREST_FILE_ID R21833/MAP_LABEL R21833 15.010, Unit (recoded as meters) is number of risers and is measured from photos.",63.0,False,,-1.0,0.0,-1.0,At-Grade,Box Step,,,,,No railings,,
4150,AST_IM_20220814_102638.jpeg,111450,Structures,Stairs,stairs,42 steps; boxsteps,3,63,Length (m),1/1/2010,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position, Asset within 103.092601769232 meters of a forest service road/id 22073/FOREST_FILE_ID R21833/MAP_LABEL R21833 15.010, Unit (recoded as meters) is number of risers and is measured from photos.",63.0,False,,-1.0,0.0,-1.0,At-Grade,Box Step,,,,,No railings,,
4151,AST_IM_20220814_104715.jpeg,111452,Bridges,Trail Bridge,Trail Bridge,50 feet long,3,16.2,Length (m),1/1/2010,Asset within 305.301779089079 meters of a forest service road/id 271079/FOREST_FILE_ID R21833/MAP_LABEL R21833 17.010,15.2,True,0.0,-1.0,0.0,,,,,TBD,TBD,TBD,No railings,TBD,TBD
4152,AST_IM_20220814_104803.jpeg,111452,Bridges,Trail Bridge,Trail Bridge,50 feet long,3,16.2,Length (m),1/1/2010,Asset within 305.301779089079 meters of a forest service road/id 271079/FOREST_FILE_ID R21833/MAP_LABEL R21833 17.010,15.2,True,0.0,-1.0,0.0,,,,,TBD,TBD,TBD,No railings,TBD,TBD
4153,AST_IM_20220814_104729.jpeg,111452,Bridges,Trail Bridge,Trail Bridge,50 feet long,3,16.2,Length (m),1/1/2010,Asset within 305.301779089079 meters of a forest service road/id 271079/FOREST_FILE_ID R21833/MAP_LABEL R21833 17.010,15.2,True,0.0,-1.0,0.0,,,,,TBD,TBD,TBD,No railings,TBD,TBD
4154,AST_IM_20220814_105642.jpeg,111458,Structures,Stairs,stairs,38 step staircase; boxsteps,2,36,Length (m),1/1/2010,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position, Asset within 276.710369337826 meters of a forest service road/id 271079/FOREST_FILE_ID R21833/MAP_LABEL R21833 17.010, Unit (recoded as meters) is number of risers and is measured from photos.",36.0,False,,-1.0,0.0,-1.0,At-Grade,Box Step,,,,,No railings,,
4155,AST_IM_20220814_105702.jpeg,111458,Structures,Stairs,stairs,38 step staircase; boxsteps,2,36,Length (m),1/1/2010,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position, Asset within 276.710369337826 meters of a forest service road/id 271079/FOREST_FILE_ID R21833/MAP_LABEL R21833 17.010, Unit (recoded as meters) is number of risers and is measured from photos.",36.0,False,,-1.0,0.0,-1.0,At-Grade,Box Step,,,,,No railings,,
4156,IMG_0035.JPEG,111482,Structures,Stairs,Stairs (SX),Rock Staircase | 3.6m x 2x8 PT Railing; stone,2,5,Length (m),1/1/1995,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position, Asset within 348.082096739696 meters of a forest service road/id 68504/FOREST_FILE_ID R06780/MAP_LABEL R06780 E-70, Rustic rock stairs with wooden 2x8 PT handrail and three 4x4 posts.",5.0,False,,-1.0,0.0,-1.0,At-Grade,Rock/Stone,,,,,1 railing,,
4157,AST_EX_20241213_115735.jpeg,111482,Structures,Stairs,Stairs (SX),Rock Staircase | 3.6m x 2x8 PT Railing; stone,2,5,Length (m),1/1/1995,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position, Asset within 348.082096739696 meters of a forest service road/id 68504/FOREST_FILE_ID R06780/MAP_LABEL R06780 E-70, Rustic rock stairs with wooden 2x8 PT handrail and three 4x4 posts.",5.0,False,,-1.0,0.0,-1.0,At-Grade,Rock/Stone,,,,,1 railing,,
4158,AST_IM_20220815_140650.jpeg,111583,Structures,Stairs,stairs,cement stairs with rocks; stone,1,0,Length (m),1/1/2010,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",0.0,False,,-1.0,0.0,-1.0,At-Grade,Rock/Stone,,,,,TBD,,
4159,Second or third.JPG,111642,Structures,Boardwalk < 1.2m High,Middle Boardwalk,"2""x8""x8' decking on 6""x6"" sills, # sills & # sections?",1,50,Length (m),8/1/2022,"17 pairs of 8' 3""x8""",2.4384,True,0.0,-1.0,0.0,,,,,TBD,TBD,,No railings,No,
4160,IMG_1778.JPG,111644,Structures,Boardwalk < 1.2m High,Upper Boardwalk,"2""x8""x8' decking on 6""x6"" sills, # sills & # sections?",1,50,Length (m),8/1/2022,"35 pairs of 8' 3""x8"", Measure",2.4384,True,0.0,-1.0,0.0,,,,,TBD,TBD,,No railings,No,
4161,IMG_1783.JPG,111648,Bridges,Trail Bridge,Small bridge in meadow,"2 8'x6""x6"" stringers with metal lath",1,2,Length (m),8/1/2017,,2.0,True,0.3,-1.0,0.0,,,,,TBD,Timber,TBD,No railings,,Beam
4162,AST_IM_20220806_113715.jpeg,111666,Structures,Boardwalk < 1.2m High,boardwalk,Fair 55. Boardwalk to Elizabeth lake. 0.6m x1.8m,1,1.8,Length (m),1/1/1985,,2.3,True,0.6,-1.0,0.0,,,,,Timber,TBD,,No railings,No,
