asset_id,filename,file_id,profile_name,image_path,attr_abutment_material,attr_bridge_type,attr_decking_material,attr_fall_height,attr_has_pedestrian_railing,attr_length,attr_structure_material,attr_width,length_bin,width_bin,fall_height_bin
114014,AST_IM_20220901_171448.jpeg,62374,Trail Bridge,data/citywide/images/253/114014/62374__AST_IM_20220901_171448.jpeg,Steel,Suspension,Timber,,,9.0,Aluminum,0.9,medium (6-20m),standard (0.9-1.5m),
114014,AST_IM_20220901_171431.jpeg,62376,Trail Bridge,data/citywide/images/253/114014/62376__AST_IM_20220901_171431.jpeg,Steel,Suspension,Timber,,,9.0,Aluminum,0.9,medium (6-20m),standard (0.9-1.5m),
114047,AST_IM_20220831_130717.jpeg,62435,Trail Bridge,data/citywide/images/253/114047/62435__AST_IM_20220831_130717.jpeg,,Beam,Timber,,,,Timber,1.0,,standard (0.9-1.5m),
114081,AST_IM_20220831_111545.jpeg,62478,Trail Bridge,data/citywide/images/253/114081/62478__AST_IM_20220831_111545.jpeg,Gabions,Beam,Timber,,No railings,7.0,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
114085,AST_IM_20220901_150628.jpeg,62469,Trail Bridge,data/citywide/images/253/114085/62469__AST_IM_20220901_150628.jpeg,Gabions,Beam,Timber,,No railings,7.0,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
114085,AST_EX_20250806_190214.jpeg,86158,Trail Bridge,data/citywide/images/253/114085/86158__AST_EX_20250806_190214.jpeg,Gabions,Beam,Timber,,No railings,7.0,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
114090,AST_IM_20220830_134901.jpeg,62476,Trail Bridge,data/citywide/images/253/114090/62476__AST_IM_20220830_134901.jpeg,Timber,Beam,Timber,,No railings,7.0,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
114090,AST_EX_20250806_191639.jpeg,86157,Trail Bridge,data/citywide/images/253/114090/86157__AST_EX_20250806_191639.jpeg,Timber,Beam,Timber,,No railings,7.0,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
114287,AST_IM_20220903_141135.jpeg,63708,Trail Bridge,data/citywide/images/253/114287/63708__AST_IM_20220903_141135.jpeg,,Beam,Timber,,No railings,5.0,Timber,1.0,short (<6m),standard (0.9-1.5m),
114290,AST_IM_20220903_125252.jpeg,63714,Trail Bridge,data/citywide/images/253/114290/63714__AST_IM_20220903_125252.jpeg,,Beam,Timber,,No railings,10.0,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
114291,AST_IM_20220903_130210.jpeg,63713,Trail Bridge,data/citywide/images/253/114291/63713__AST_IM_20220903_130210.jpeg,,Beam,Timber,,No railings,4.0,Timber,,short (<6m),,
114574,AST_IM_20220901_132103.jpeg,62834,Trail Bridge,data/citywide/images/253/114574/62834__AST_IM_20220901_132103.jpeg,Timber,Beam,Timber,,,10.0,Timber,1.5,medium (6-20m),wide (>1.5m),
114574,AST_IM_20220901_132150.jpeg,62838,Trail Bridge,data/citywide/images/253/114574/62838__AST_IM_20220901_132150.jpeg,Timber,Beam,Timber,,,10.0,Timber,1.5,medium (6-20m),wide (>1.5m),
114635,AST_IM_20220910_092600.jpeg,62977,Trail Bridge,data/citywide/images/253/114635/62977__AST_IM_20220910_092600.jpeg,Timber,Beam,Timber,,No railings,20.0,Timber,0.5,long (>20m),narrow (<0.9m),
114635,AST_IM_20220910_092613.jpeg,62981,Trail Bridge,data/citywide/images/253/114635/62981__AST_IM_20220910_092613.jpeg,Timber,Beam,Timber,,No railings,20.0,Timber,0.5,long (>20m),narrow (<0.9m),
114646,AST_IM_20220901_152036.jpeg,62984,Trail Bridge,data/citywide/images/253/114646/62984__AST_IM_20220901_152036.jpeg,Timber,Beam,Timber,,No railings,10.0,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
114701,MI_20220913_122156.jpg,63056,Trail Bridge,data/citywide/images/253/114701/63056__MI_20220913_122156.jpg,Gabions,Beam,Timber,,No railings,5.0,Timber,1.54,short (<6m),wide (>1.5m),
114702,MI_20220913_123208.jpg,63054,Trail Bridge,data/citywide/images/253/114702/63054__MI_20220913_123208.jpg,,Beam,Timber,,No railings,3.1,Timber,1.54,short (<6m),wide (>1.5m),
114711,MI_20220913_122628.jpg,63050,Trail Bridge,data/citywide/images/253/114711/63050__MI_20220913_122628.jpg,Gabions,Beam,Timber,,No railings,16.8,Timber,1.54,medium (6-20m),wide (>1.5m),
114768,IMG_6670.jpg,90073,Trail Bridge,data/citywide/images/253/114768/90073__IMG_6670.jpg,Concrete,Beam,Timber,2.0,No railings,12.2,Steel,2.0,medium (6-20m),wide (>1.5m),medium (1-5m)
114768,IMG_6664.jpg,90074,Trail Bridge,data/citywide/images/253/114768/90074__IMG_6664.jpg,Concrete,Beam,Timber,2.0,No railings,12.2,Steel,2.0,medium (6-20m),wide (>1.5m),medium (1-5m)
114768,IMG_6665.jpg,90075,Trail Bridge,data/citywide/images/253/114768/90075__IMG_6665.jpg,Concrete,Beam,Timber,2.0,No railings,12.2,Steel,2.0,medium (6-20m),wide (>1.5m),medium (1-5m)
114815,AST_IM_20220902_111956.jpeg,63081,Trail Bridge,data/citywide/images/253/114815/63081__AST_IM_20220902_111956.jpeg,Timber,Beam,Timber,,,11.0,Timber,0.75,medium (6-20m),narrow (<0.9m),
114815,AST_EX_20240606_090250.jpeg,69758,Trail Bridge,data/citywide/images/253/114815/69758__AST_EX_20240606_090250.jpeg,Timber,Beam,Timber,,,11.0,Timber,0.75,medium (6-20m),narrow (<0.9m),
114923,AST_IM_20220916_144900.jpeg,63201,Trail Bridge,data/citywide/images/253/114923/63201__AST_IM_20220916_144900.jpeg,Timber,Beam,Timber,,No railings,9.0,Timber,3.0,medium (6-20m),wide (>1.5m),
114932,AST_IM_20220916_151144.jpeg,63197,Trail Bridge,data/citywide/images/253/114932/63197__AST_IM_20220916_151144.jpeg,Timber,Beam,,,No railings,16.0,Timber,2.0,medium (6-20m),wide (>1.5m),
114940,AST_IM_20220916_143944.jpeg,63198,Trail Bridge,data/citywide/images/253/114940/63198__AST_IM_20220916_143944.jpeg,Timber,Beam,Timber,,No railings,5.0,Timber,2.0,short (<6m),wide (>1.5m),
114943,AST_IM_20220916_101151.jpeg,63217,Trail Bridge,data/citywide/images/253/114943/63217__AST_IM_20220916_101151.jpeg,Timber,Beam,,,No railings,8.0,Timber,2.0,medium (6-20m),wide (>1.5m),
114947,AST_IM_20220915_131142.jpeg,63244,Trail Bridge,data/citywide/images/253/114947/63244__AST_IM_20220915_131142.jpeg,Timber,Beam,Timber,,No railings,8.0,,1.5,medium (6-20m),wide (>1.5m),
114947,AST_IM_20220915_131234.jpeg,63245,Trail Bridge,data/citywide/images/253/114947/63245__AST_IM_20220915_131234.jpeg,Timber,Beam,Timber,,No railings,8.0,,1.5,medium (6-20m),wide (>1.5m),
114947,AST_IM_20220915_131119.jpeg,63257,Trail Bridge,data/citywide/images/253/114947/63257__AST_IM_20220915_131119.jpeg,Timber,Beam,Timber,,No railings,8.0,,1.5,medium (6-20m),wide (>1.5m),
114950,AST_IM_20220915_133606.jpeg,63261,Trail Bridge,data/citywide/images/253/114950/63261__AST_IM_20220915_133606.jpeg,Timber,Beam,,,No railings,1.5,Timber,1.5,short (<6m),wide (>1.5m),
114951,AST_IM_20220915_134206.jpeg,63266,Trail Bridge,data/citywide/images/253/114951/63266__AST_IM_20220915_134206.jpeg,Timber,Beam,Timber,,No railings,4.0,Timber,1.0,short (<6m),standard (0.9-1.5m),
114959,AST_IM_20220916_145302.jpeg,63246,Trail Bridge,data/citywide/images/253/114959/63246__AST_IM_20220916_145302.jpeg,Timber,Beam,Timber,,No railings,5.0,Timber,2.0,short (<6m),wide (>1.5m),
114960,AST_IM_20220916_152054.jpeg,63265,Trail Bridge,data/citywide/images/253/114960/63265__AST_IM_20220916_152054.jpeg,Timber,Beam,Timber,,No railings,6.0,Timber,2.0,medium (6-20m),wide (>1.5m),
114962,AST_IM_20220916_143949.jpeg,63267,Trail Bridge,data/citywide/images/253/114962/63267__AST_IM_20220916_143949.jpeg,Timber,Beam,,,No railings,7.0,Timber,3.0,medium (6-20m),wide (>1.5m),
114963,AST_IM_20220915_145555.jpeg,63251,Trail Bridge,data/citywide/images/253/114963/63251__AST_IM_20220915_145555.jpeg,Timber,Beam,Timber,,No railings,13.0,Steel,1.5,medium (6-20m),wide (>1.5m),
114963,AST_IM_20220915_145619.jpeg,63264,Trail Bridge,data/citywide/images/253/114963/63264__AST_IM_20220915_145619.jpeg,Timber,Beam,Timber,,No railings,13.0,Steel,1.5,medium (6-20m),wide (>1.5m),
114963,20.jpg,76557,Trail Bridge,data/citywide/images/253/114963/76557__20.jpg,Timber,Beam,Timber,,No railings,13.0,Steel,1.5,medium (6-20m),wide (>1.5m),
114963,19.jpg,76558,Trail Bridge,data/citywide/images/253/114963/76558__19.jpg,Timber,Beam,Timber,,No railings,13.0,Steel,1.5,medium (6-20m),wide (>1.5m),
114971,AST_IM_20220916_151516.jpeg,63260,Trail Bridge,data/citywide/images/253/114971/63260__AST_IM_20220916_151516.jpeg,Timber,Beam,Timber,,No railings,8.0,,2.0,medium (6-20m),wide (>1.5m),
114996,114996 photo.png,67237,Trail Bridge,data/citywide/images/253/114996/67237__114996_photo.png,Concrete,Truss,Timber,,,11.0,,1.2,medium (6-20m),standard (0.9-1.5m),
114997,AST_EX_20250917_141553.jpeg,88127,Trail Bridge,data/citywide/images/253/114997/88127__AST_EX_20250917_141553.jpeg,Concrete,Truss,Timber,,,9.5,,1.2,medium (6-20m),standard (0.9-1.5m),
114997,AST_EX_20250917_141558.jpeg,88154,Trail Bridge,data/citywide/images/253/114997/88154__AST_EX_20250917_141558.jpeg,Concrete,Truss,Timber,,,9.5,,1.2,medium (6-20m),standard (0.9-1.5m),
115209,Bridge.jpg,72991,Trail Bridge,data/citywide/images/253/115209/72991__Bridge.jpg,Timber,Beam,Timber,,No railings,4.0,Timber,0.7,short (<6m),narrow (<0.9m),
115209,AST_EX_20250723_164913.jpeg,85368,Trail Bridge,data/citywide/images/253/115209/85368__AST_EX_20250723_164913.jpeg,Timber,Beam,Timber,,No railings,4.0,Timber,0.7,short (<6m),narrow (<0.9m),
115211,bridge...jpg,72993,Trail Bridge,data/citywide/images/253/115211/72993__bridge...jpg,Timber,Beam,Timber,,No railings,4.0,,0.7,short (<6m),narrow (<0.9m),
115211,AST_EX_20250723_165320.jpeg,85367,Trail Bridge,data/citywide/images/253/115211/85367__AST_EX_20250723_165320.jpeg,Timber,Beam,Timber,,No railings,4.0,,0.7,short (<6m),narrow (<0.9m),
115247,MI_20220920_144659.jpg,63419,Trail Bridge,data/citywide/images/253/115247/63419__MI_20220920_144659.jpg,,Beam,Timber,,,6.2,Timber,1.5,medium (6-20m),wide (>1.5m),
115261,MI_20220920_144023.jpg,63412,Trail Bridge,data/citywide/images/253/115261/63412__MI_20220920_144023.jpg,Timber,Beam,Timber,,,7.0,Timber,0.8,medium (6-20m),narrow (<0.9m),
115268,AST_IM_20220920_130113.jpeg,63424,Trail Bridge,data/citywide/images/253/115268/63424__AST_IM_20220920_130113.jpeg,Timber,Beam,Timber,,No railings,25.0,Timber,2.0,long (>20m),wide (>1.5m),
115268,AST_IM_20220920_130101.jpeg,63425,Trail Bridge,data/citywide/images/253/115268/63425__AST_IM_20220920_130101.jpeg,Timber,Beam,Timber,,No railings,25.0,Timber,2.0,long (>20m),wide (>1.5m),
115268,AST_IM_20220920_125809.jpeg,63426,Trail Bridge,data/citywide/images/253/115268/63426__AST_IM_20220920_125809.jpeg,Timber,Beam,Timber,,No railings,25.0,Timber,2.0,long (>20m),wide (>1.5m),
115268,AST_IM_20220920_125844.jpeg,63429,Trail Bridge,data/citywide/images/253/115268/63429__AST_IM_20220920_125844.jpeg,Timber,Beam,Timber,,No railings,25.0,Timber,2.0,long (>20m),wide (>1.5m),
115268,AST_IM_20220920_125736.jpeg,63434,Trail Bridge,data/citywide/images/253/115268/63434__AST_IM_20220920_125736.jpeg,Timber,Beam,Timber,,No railings,25.0,Timber,2.0,long (>20m),wide (>1.5m),
115803,MI_20221012_111319.jpg,63892,Trail Bridge,data/citywide/images/253/115803/63892__MI_20221012_111319.jpg,,,Timber,,No railings,,Timber,1.0,,standard (0.9-1.5m),
115803,AST_EX_20230925_155112.jpeg,66339,Trail Bridge,data/citywide/images/253/115803/66339__AST_EX_20230925_155112.jpeg,,,Timber,,No railings,,Timber,1.0,,standard (0.9-1.5m),
115806,MI_20221012_111739.jpg,63887,Trail Bridge,data/citywide/images/253/115806/63887__MI_20221012_111739.jpg,,,Timber,,No railings,,Timber,2.5,,wide (>1.5m),
115806,AST_EX_20230925_154731.jpeg,66345,Trail Bridge,data/citywide/images/253/115806/66345__AST_EX_20230925_154731.jpeg,,,Timber,,No railings,,Timber,2.5,,wide (>1.5m),
115807,AST_EX_20230925_145801.jpeg,66309,Trail Bridge,data/citywide/images/253/115807/66309__AST_EX_20230925_145801.jpeg,,,Timber,,No railings,,Timber,2.5,,wide (>1.5m),
115809,MI_20221012_114629.jpg,63902,Trail Bridge,data/citywide/images/253/115809/63902__MI_20221012_114629.jpg,,,Timber,,No railings,,Timber,2.0,,wide (>1.5m),
115809,AST_EX_20230925_154623.jpeg,66344,Trail Bridge,data/citywide/images/253/115809/66344__AST_EX_20230925_154623.jpeg,,,Timber,,No railings,,Timber,2.0,,wide (>1.5m),
115814,AST_EX_20230925_154137.jpeg,66338,Trail Bridge,data/citywide/images/253/115814/66338__AST_EX_20230925_154137.jpeg,,,Timber,,No railings,,Timber,1.0,,standard (0.9-1.5m),
115870,AST_IM_20221019_124505.jpeg,63951,Trail Bridge,data/citywide/images/253/115870/63951__AST_IM_20221019_124505.jpeg,Timber,Beam,Timber,,No railings,18.0,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
115870,AST_IM_20221019_124419.jpeg,63952,Trail Bridge,data/citywide/images/253/115870/63952__AST_IM_20221019_124419.jpeg,Timber,Beam,Timber,,No railings,18.0,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
116051,AST_IM_20221026_145039.jpeg,64017,Trail Bridge,data/citywide/images/253/116051/64017__AST_IM_20221026_145039.jpeg,Timber,Beam,Timber,,,10.0,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
116051,AST_IM_20221026_144955.jpeg,64018,Trail Bridge,data/citywide/images/253/116051/64018__AST_IM_20221026_144955.jpeg,Timber,Beam,Timber,,,10.0,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
116619,AST_IM_20230125_160304.jpeg,64540,Trail Bridge,data/citywide/images/253/116619/64540__AST_IM_20230125_160304.jpeg,Timber,Beam,Timber,,No railings,21.0,Timber,1.5,long (>20m),wide (>1.5m),
116619,AST_IM_20230125_160226.jpeg,64542,Trail Bridge,data/citywide/images/253/116619/64542__AST_IM_20230125_160226.jpeg,Timber,Beam,Timber,,No railings,21.0,Timber,1.5,long (>20m),wide (>1.5m),
116619,AST_IM_20230125_160236.jpeg,64548,Trail Bridge,data/citywide/images/253/116619/64548__AST_IM_20230125_160236.jpeg,Timber,Beam,Timber,,No railings,21.0,Timber,1.5,long (>20m),wide (>1.5m),
116690,kinney trail bridge.JPG,64650,Trail Bridge,data/citywide/images/253/116690/64650__kinney_trail_bridge.JPG,Gabions,Beam,Timber,,,,Timber,1.0,,standard (0.9-1.5m),
116690,IMG_4260.JPG,64651,Trail Bridge,data/citywide/images/253/116690/64651__IMG_4260.JPG,Gabions,Beam,Timber,,,,Timber,1.0,,standard (0.9-1.5m),
116690,AST_EX_20230903_111225.jpeg,66000,Trail Bridge,data/citywide/images/253/116690/66000__AST_EX_20230903_111225.jpeg,Gabions,Beam,Timber,,,,Timber,1.0,,standard (0.9-1.5m),
116737,AST_IM_20230302_104806.jpeg,64694,Trail Bridge,data/citywide/images/253/116737/64694__AST_IM_20230302_104806.jpeg,Steel,Beam,Timber,,No railings,15.0,Aluminum,1.5,medium (6-20m),wide (>1.5m),
116759,AST_IM_20230302_132600.jpeg,64708,Trail Bridge,data/citywide/images/253/116759/64708__AST_IM_20230302_132600.jpeg,,,,,,,,,,,
116759,inland.jpg,87443,Trail Bridge,data/citywide/images/253/116759/87443__inland.jpg,,,,,,,,,,,
116759,processed-6A2BF54B-4905-486C-B9CB-BC54CB743A3B.jpeg,87492,Trail Bridge,data/citywide/images/253/116759/87492__processed-6A2BF54B-4905-486C-B9CB-BC54CB743A3B.jpeg,,,,,,,,,,,
116759,processed-419E90E4-7E1A-490B-8C72-2590A4B83602.jpeg,87493,Trail Bridge,data/citywide/images/253/116759/87493__processed-419E90E4-7E1A-490B-8C72-2590A4B83602.jpeg,,,,,,,,,,,
116847,AST_IM_20230412_110227.jpeg,64875,Trail Bridge,data/citywide/images/253/116847/64875__AST_IM_20230412_110227.jpeg,Timber,Beam,Timber,,,7.0,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
116850,AST_IM_20230414_135012.jpeg,64880,Trail Bridge,data/citywide/images/253/116850/64880__AST_IM_20230414_135012.jpeg,,,Timber,,,12.0,Aluminum,,medium (6-20m),,
116851,AST_IM_20230412_113632.jpeg,64887,Trail Bridge,data/citywide/images/253/116851/64887__AST_IM_20230412_113632.jpeg,Timber,,,,,3.0,,,short (<6m),,
116851,AST_IM_20230412_113651.jpeg,64888,Trail Bridge,data/citywide/images/253/116851/64888__AST_IM_20230412_113651.jpeg,Timber,,,,,3.0,,,short (<6m),,
116851,AST_IM_20230412_113700.jpeg,64889,Trail Bridge,data/citywide/images/253/116851/64889__AST_IM_20230412_113700.jpeg,Timber,,,,,3.0,,,short (<6m),,
116851,AST_IM_20230412_113700.jpeg,64890,Trail Bridge,data/citywide/images/253/116851/64890__AST_IM_20230412_113700.jpeg,Timber,,,,,3.0,,,short (<6m),,
116851,AST_IM_20230412_113640.jpeg,64893,Trail Bridge,data/citywide/images/253/116851/64893__AST_IM_20230412_113640.jpeg,Timber,,,,,3.0,,,short (<6m),,
116851,AST_IM_20230412_113640.jpeg,64894,Trail Bridge,data/citywide/images/253/116851/64894__AST_IM_20230412_113640.jpeg,Timber,,,,,3.0,,,short (<6m),,
116852,AST_IM_20230412_120435.jpeg,64883,Trail Bridge,data/citywide/images/253/116852/64883__AST_IM_20230412_120435.jpeg,Timber,,Timber,,No railings,5.0,Timber,1.0,short (<6m),standard (0.9-1.5m),
116853,AST_IM_20230412_113504.jpeg,64882,Trail Bridge,data/citywide/images/253/116853/64882__AST_IM_20230412_113504.jpeg,Timber,,Timber,,,10.0,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
116853,AST_IM_20230412_113453.jpeg,64895,Trail Bridge,data/citywide/images/253/116853/64895__AST_IM_20230412_113453.jpeg,Timber,,Timber,,,10.0,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
116853,AST_IM_20230412_113528.jpeg,64896,Trail Bridge,data/citywide/images/253/116853/64896__AST_IM_20230412_113528.jpeg,Timber,,Timber,,,10.0,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
116854,AST_IM_20230412_114753.jpeg,64891,Trail Bridge,data/citywide/images/253/116854/64891__AST_IM_20230412_114753.jpeg,Timber,,Timber,,,5.0,,1.0,short (<6m),standard (0.9-1.5m),
116854,AST_IM_20230412_114753.jpeg,64892,Trail Bridge,data/citywide/images/253/116854/64892__AST_IM_20230412_114753.jpeg,Timber,,Timber,,,5.0,,1.0,short (<6m),standard (0.9-1.5m),
116880,AST_IM_20230429_131039.jpeg,64938,Trail Bridge,data/citywide/images/253/116880/64938__AST_IM_20230429_131039.jpeg,Timber,,Timber,,,2.0,,0.25,short (<6m),narrow (<0.9m),
117191,AST_IM_20230616_130246.jpeg,65271,Trail Bridge,data/citywide/images/253/117191/65271__AST_IM_20230616_130246.jpeg,Timber,,,,,6.0,Aluminum,1.0,medium (6-20m),standard (0.9-1.5m),
117192,AST_IM_20230616_120856.jpeg,65245,Trail Bridge,data/citywide/images/253/117192/65245__AST_IM_20230616_120856.jpeg,Gabions,,,,,15.5,Aluminum,1.0,medium (6-20m),standard (0.9-1.5m),
117192,AST_IM_20230616_120941.jpeg,65273,Trail Bridge,data/citywide/images/253/117192/65273__AST_IM_20230616_120941.jpeg,Gabions,,,,,15.5,Aluminum,1.0,medium (6-20m),standard (0.9-1.5m),
117193,AST_IM_20230616_132528.jpeg,65268,Trail Bridge,data/citywide/images/253/117193/65268__AST_IM_20230616_132528.jpeg,Timber,,Steel,,,4.0,Aluminum,1.0,short (<6m),standard (0.9-1.5m),
117195,AST_IM_20230616_133053.jpeg,65265,Trail Bridge,data/citywide/images/253/117195/65265__AST_IM_20230616_133053.jpeg,,,Steel,,,6.0,Aluminum,1.0,medium (6-20m),standard (0.9-1.5m),
117196,AST_IM_20230616_131110.jpeg,65269,Trail Bridge,data/citywide/images/253/117196/65269__AST_IM_20230616_131110.jpeg,Timber,Truss,Steel,,,6.0,Aluminum,1.0,medium (6-20m),standard (0.9-1.5m),
117196,AST_IM_20230616_131059.jpeg,65284,Trail Bridge,data/citywide/images/253/117196/65284__AST_IM_20230616_131059.jpeg,Timber,Truss,Steel,,,6.0,Aluminum,1.0,medium (6-20m),standard (0.9-1.5m),
117197,AST_IM_20230616_114223.jpeg,65274,Trail Bridge,data/citywide/images/253/117197/65274__AST_IM_20230616_114223.jpeg,Gabions,,Steel,,,4.0,Aluminum,1.0,short (<6m),standard (0.9-1.5m),
117200,AST_IM_20230616_132825.jpeg,65266,Trail Bridge,data/citywide/images/253/117200/65266__AST_IM_20230616_132825.jpeg,Timber,,Steel,,,3.0,Aluminum,1.0,short (<6m),standard (0.9-1.5m),
117200,AST_IM_20230616_132814.jpeg,65267,Trail Bridge,data/citywide/images/253/117200/65267__AST_IM_20230616_132814.jpeg,Timber,,Steel,,,3.0,Aluminum,1.0,short (<6m),standard (0.9-1.5m),
117204,AST_IM_20230616_135210.jpeg,65278,Trail Bridge,data/citywide/images/253/117204/65278__AST_IM_20230616_135210.jpeg,Timber,,Steel,,,3.9,Aluminum,1.0,short (<6m),standard (0.9-1.5m),
117204,AST_IM_20230616_135152.jpeg,65282,Trail Bridge,data/citywide/images/253/117204/65282__AST_IM_20230616_135152.jpeg,Timber,,Steel,,,3.9,Aluminum,1.0,short (<6m),standard (0.9-1.5m),
117207,AST_IM_20230616_125951.jpeg,65272,Trail Bridge,data/citywide/images/253/117207/65272__AST_IM_20230616_125951.jpeg,Timber,,,,,3.9,Aluminum,1.0,short (<6m),standard (0.9-1.5m),
117211,AST_IM_20230616_131857.jpeg,65243,Trail Bridge,data/citywide/images/253/117211/65243__AST_IM_20230616_131857.jpeg,Timber,,Steel,,,6.4,Aluminum,1.0,medium (6-20m),standard (0.9-1.5m),
117214,AST_IM_20230616_134023.jpeg,65263,Trail Bridge,data/citywide/images/253/117214/65263__AST_IM_20230616_134023.jpeg,Timber,,Steel,,,9.3,Aluminum,1.0,medium (6-20m),standard (0.9-1.5m),
117214,AST_IM_20230616_134032.jpeg,65283,Trail Bridge,data/citywide/images/253/117214/65283__AST_IM_20230616_134032.jpeg,Timber,,Steel,,,9.3,Aluminum,1.0,medium (6-20m),standard (0.9-1.5m),
117215,AST_IM_20230616_135828.jpeg,65256,Trail Bridge,data/citywide/images/253/117215/65256__AST_IM_20230616_135828.jpeg,Timber,,Steel,,,3.0,Aluminum,1.0,short (<6m),standard (0.9-1.5m),
117215,AST_IM_20230616_135821.jpeg,65257,Trail Bridge,data/citywide/images/253/117215/65257__AST_IM_20230616_135821.jpeg,Timber,,Steel,,,3.0,Aluminum,1.0,short (<6m),standard (0.9-1.5m),
117215,AST_IM_20230616_135809.jpeg,65258,Trail Bridge,data/citywide/images/253/117215/65258__AST_IM_20230616_135809.jpeg,Timber,,Steel,,,3.0,Aluminum,1.0,short (<6m),standard (0.9-1.5m),
117216,AST_IM_20230616_122837.jpeg,65270,Trail Bridge,data/citywide/images/253/117216/65270__AST_IM_20230616_122837.jpeg,Timber,,Steel,,,6.0,Aluminum,1.0,medium (6-20m),standard (0.9-1.5m),
